PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,eyes,comments,flagged
FL6,-,,auto,,accumulator,1725389854264,1725389857509,3245,GiveN,Can you put five fish on the plate?,5,five,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,-,,auto,,accumulator,1725389854264,1725389857657,3393,GiveN,Can you put five fish on the plate?,5,five,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,-,,auto,,accumulator,1725389854264,1725389857774,3510,GiveN,Can you put five fish on the plate?,5,five,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,-,,auto,,accumulator,1725389854264,1725389857908,3644,GiveN,Can you put five fish on the plate?,5,five,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,-,,auto,,accumulator,1725389854264,1725389858044,3780,GiveN,Can you put five fish on the plate?,5,five,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,-,,auto,,accumulator,1725389854264,1725389858184,3920,GiveN,Can you put five fish on the plate?,5,five,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,-,,auto,,accumulator,1725389854264,1725389858353,4089,GiveN,Can you put five fish on the plate?,5,five,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,-,,auto,,accumulator,1725389854264,1725389858534,4270,GiveN,Can you put five fish on the plate?,5,five,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,-,,auto,,undo,1725389854264,1725389858643,4379,GiveN,Can you put five fish on the plate?,5,five,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,-,,auto,,accumulator,1725389854264,1725389858792,4528,GiveN,Can you put five fish on the plate?,5,five,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,-,,auto,,accumulator,1725389854264,1725389859032,4768,GiveN,Can you put five fish on the plate?,5,five,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,-,,auto,,accumulator,1725389854264,1725389859155,4891,GiveN,Can you put five fish on the plate?,5,five,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
