PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,eyes,comments,flagged
FL1,&,,auto,,accumulator,1723916246255,1723916250907,4652,GiveN,Can you put five fish on the plate?,5,five,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1723916246255,1723916251186,4931,GiveN,Can you put five fish on the plate?,5,five,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1723916246255,1723916251482,5227,GiveN,Can you put five fish on the plate?,5,five,1,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1723916246255,1723916251667,5412,GiveN,Can you put five fish on the plate?,5,five,1,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1723916246255,1723916252544,6289,GiveN,Can you put five fish on the plate?,5,five,2,,,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1723916246255,1723916252988,6733,GiveN,Can you put five fish on the plate?,5,five,2,,,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1723916246255,1723916254158,7903,GiveN,Can you put five fish on the plate?,5,five,3,,,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1723916246255,1723916254458,8203,GiveN,Can you put five fish on the plate?,5,five,3,,,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1723916246255,1723916256077,9822,GiveN,Can you put five fish on the plate?,5,five,4,,,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1723916246255,1723916256358,10103,GiveN,Can you put five fish on the plate?,5,five,4,,,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,trial,,trialsubmit,1723916246255,1723916259399,13144,GiveN,Can you put five fish on the plate?,5,five,5,,,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1723916259432,1723916265380,5948,GiveN,Can you put six fish on the plate?,6,six,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1723916259432,1723916265541,6109,GiveN,Can you put six fish on the plate?,6,six,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1723916259432,1723916267428,7996,GiveN,Can you put six fish on the plate?,6,six,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1723916259432,1723916267811,8379,GiveN,Can you put six fish on the plate?,6,six,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1723916259432,1723916269236,9804,GiveN,Can you put six fish on the plate?,6,six,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1723916259432,1723916269536,10104,GiveN,Can you put six fish on the plate?,6,six,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1723916259432,1723916271245,11813,GiveN,Can you put six fish on the plate?,6,six,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1723916259432,1723916271492,12060,GiveN,Can you put six fish on the plate?,6,six,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1723916259432,1723916272687,13255,GiveN,Can you put six fish on the plate?,6,six,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1723916259432,1723916272882,13450,GiveN,Can you put six fish on the plate?,6,six,4,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1723916259432,1723916276268,16836,GiveN,Can you put six fish on the plate?,6,six,5,,,6,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1723916259432,1723916276594,17162,GiveN,Can you put six fish on the plate?,6,six,5,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,trial,,trialsubmit,1723916259432,1723916278153,18721,GiveN,Can you put six fish on the plate?,6,six,6,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,clicktrial,1723916278157,1723916293733,15576,GiveN,Can you put seven fish on the plate?,7,seven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,0,accumulator,1723916293737,1723916390521,96784,Train,Now its your turn to make... zo bananas?,3,zo,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,0,accumulator,1723916293737,1723916390695,96958,Train,Now its your turn to make... zo bananas?,3,zo,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,0,accumulator,1723916293737,1723916391242,97505,Train,Now its your turn to make... zo bananas?,3,zo,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,0,accumulator,1723916293737,1723916391455,97718,Train,Now its your turn to make... zo bananas?,3,zo,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,0,accumulator,1723916293737,1723916392343,98606,Train,Now its your turn to make... zo bananas?,3,zo,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,0,accumulator,1723916293737,1723916392622,98885,Train,Now its your turn to make... zo bananas?,3,zo,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,trial,0,trialsubmit,1723916293737,1723916412169,118432,Train,Now its your turn to make... zo bananas?,3,zo,3,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,1,accumulator,1723916412172,1723916421770,9598,Train,Now its your turn to make... gi banana?,1,gi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,1,accumulator,1723916412172,1723916422072,9900,Train,Now its your turn to make... gi banana?,1,gi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,trial,1,trialsubmit,1723916412172,1723916422443,10271,Train,Now its your turn to make... gi banana?,1,gi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,2,accumulator,1723916422445,1723916435661,13216,Train,How fast can you make... zo bananas?,3,zo,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,2,accumulator,1723916422445,1723916435823,13378,Train,How fast can you make... zo bananas?,3,zo,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,2,accumulator,1723916422445,1723916436189,13744,Train,How fast can you make... zo bananas?,3,zo,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,2,accumulator,1723916422445,1723916436379,13934,Train,How fast can you make... zo bananas?,3,zo,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,2,accumulator,1723916422445,1723916438105,15660,Train,How fast can you make... zo bananas?,3,zo,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,2,accumulator,1723916422445,1723916438357,15912,Train,How fast can you make... zo bananas?,3,zo,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,trial,2,trialsubmit,1723916422445,1723916439670,17225,Train,How fast can you make... zo bananas?,3,zo,3,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,
