PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,comments,flagged
FL1,-,,word,,bignumber,1723575624838,1723575658373,33535,GiveN,Can you put five fish on the plate?,5,five,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,
FL1,-,,auto,,accumulator,1723575624838,1723575667382,42544,GiveN,Can you put five fish on the plate?,5,five,,,1,,,,,,,,,,,,,,,,,,,,true,,,,,,,
FL1,-,,auto,,accumulator,1723575624838,1723575667533,42695,GiveN,Can you put five fish on the plate?,5,five,,,2,,,,,,,,,,,,,,,,,,,,true,,,,,,,
FL1,-,,auto,,accumulator,1723575624838,1723575667685,42847,GiveN,Can you put five fish on the plate?,5,five,,,3,,,,,,,,,,,,,,,,,,,,true,,,,,,,
FL1,-,,auto,,accumulator,1723575624838,1723575667842,43004,GiveN,Can you put five fish on the plate?,5,five,,,4,,,,,,,,,,,,,,,,,,,,true,,,,,,,
FL1,-,,auto,,accumulator,1723575624838,1723575667992,43154,GiveN,Can you put five fish on the plate?,5,five,,,5,,,,,,,,,,,,,,,,,,,,true,,,,,,,
FL1,-,,auto,,accumulator,1723575624838,1723575668106,43268,GiveN,Can you put five fish on the plate?,5,five,,,6,,,,,,,,,,,,,,,,,,,,true,,,,,,,
FL1,-,,auto,,accumulator,1723575624838,1723575668708,43870,GiveN,Can you put five fish on the plate?,5,five,,,7,,,,,,,,,,,,,,,,,,,,true,,,,,,,
FL1,-,,auto,,accumulator,1723575624838,1723575669051,44213,GiveN,Can you put five fish on the plate?,5,five,,,8,,,,,,,,,,,,,,,,,,,,true,,,,,,,
FL1,-,,auto,,accumulator,1723575624838,1723575669194,44356,GiveN,Can you put five fish on the plate?,5,five,,,9,,,,,,,,,,,,,,,,,,,,true,,,,,,,
FL1,-,,auto,,accumulator,1723575624838,1723575669334,44496,GiveN,Can you put five fish on the plate?,5,five,,,10,,,,,,,,,,,,,,,,,,,,true,,,,,,,
FL1,-,,auto,,accumulator,1723575624838,1723575669626,44788,GiveN,Can you put five fish on the plate?,5,five,,,11,,,,,,,,,,,,,,,,,,,,true,,,,,,,
FL1,-,,auto,,accumulator,1723575624838,1723575669953,45115,GiveN,Can you put five fish on the plate?,5,five,,,12,,,,,,,,,,,,,,,,,,,,true,,,,,,,
FL1,-,,auto,,accumulator,1723575624838,1723575672272,47434,GiveN,Can you put five fish on the plate?,5,five,,,12,,,1,,,,,,,,,,,,,,,,,true,,,,,,,
FL1,-,,auto,,accumulator,1723575624838,1723575672443,47605,GiveN,Can you put five fish on the plate?,5,five,1,,12,,,2,,,,,,,,,,,,,,,,,true,,,,,,,
FL1,-,,auto,,accumulator,1723575624838,1723575672664,47826,GiveN,Can you put five fish on the plate?,5,five,2,,12,,,3,,,,,,,,,,,,,,,,,true,,,,,,,
FL1,-,,auto,,accumulator,1723575624838,1723575672843,48005,GiveN,Can you put five fish on the plate?,5,five,3,,12,,,4,,,,,,,,,,,,,,,,,true,,,,,,,
FL1,-,,auto,,accumulator,1723575624838,1723575673037,48199,GiveN,Can you put five fish on the plate?,5,five,4,,12,,,5,,,,,,,,,,,,,,,,,true,,,,,,,
FL1,-,,auto,,accumulator,1723575624838,1723575673220,48382,GiveN,Can you put five fish on the plate?,5,five,5,,12,,,6,,,,,,,,,,,,,,,,,true,,,,,,,
FL1,-,,auto,,accumulator,1723575624838,1723575673378,48540,GiveN,Can you put five fish on the plate?,5,five,6,,12,,,7,,,,,,,,,,,,,,,,,true,,,,,,,
