PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,eyes,comments,flagged
CT8,&,,auto,,accumulator,1723572186649,1723572217565,30916,GiveN,Can you put five fish on the plate?,5,five,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,,accumulator,1723572186649,1723572218515,31866,GiveN,Can you put five fish on the plate?,5,five,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,,accumulator,1723572186649,1723572220016,33367,GiveN,Can you put five fish on the plate?,5,five,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,,accumulator,1723572186649,1723572222248,35599,GiveN,Can you put five fish on the plate?,5,five,3,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,,accumulator,1723572186649,1723572252034,65385,GiveN,Can you put five fish on the plate?,5,five,4,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,trial,,trialsubmit,1723572186649,1723572253447,66798,GiveN,Can you put five fish on the plate?,5,five,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,,accumulator,1723572253448,1723572288831,35383,GiveN,Can you put six fish on the plate?,6,six,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,,accumulator,1723572253448,1723572288982,35534,GiveN,Can you put six fish on the plate?,6,six,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,,accumulator,1723572253448,1723572289133,35685,GiveN,Can you put six fish on the plate?,6,six,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,,accumulator,1723572253448,1723572289265,35817,GiveN,Can you put six fish on the plate?,6,six,3,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,,accumulator,1723572253448,1723572289417,35969,GiveN,Can you put six fish on the plate?,6,six,4,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,,accumulator,1723572253448,1723572289551,36103,GiveN,Can you put six fish on the plate?,6,six,5,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,trial,,trialsubmit,1723572253448,1723572290665,37217,GiveN,Can you put six fish on the plate?,6,six,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,,accumulator,1723572290666,1723572325231,34565,GiveN,Can you put seven fish on the plate?,7,seven,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,,accumulator,1723572290666,1723572325381,34715,GiveN,Can you put seven fish on the plate?,7,seven,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,,accumulator,1723572290666,1723572325535,34869,GiveN,Can you put seven fish on the plate?,7,seven,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,,accumulator,1723572290666,1723572325694,35028,GiveN,Can you put seven fish on the plate?,7,seven,3,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,,accumulator,1723572290666,1723572325815,35149,GiveN,Can you put seven fish on the plate?,7,seven,4,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,,accumulator,1723572290666,1723572325966,35300,GiveN,Can you put seven fish on the plate?,7,seven,5,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,,accumulator,1723572290666,1723572326098,35432,GiveN,Can you put seven fish on the plate?,7,seven,6,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,trial,,trialsubmit,1723572290666,1723572327350,36684,GiveN,Can you put seven fish on the plate?,7,seven,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,,accumulator,1723572327352,1723572407818,80466,Train,Now its your turn to make... zo bananas?,3,zo,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,,accumulator,1723572327352,1723572407967,80615,Train,Now its your turn to make... zo bananas?,3,zo,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,,accumulator,1723572327352,1723572408117,80765,Train,Now its your turn to make... zo bananas?,3,zo,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,,accumulator,1723572327352,1723572408250,80898,Train,Now its your turn to make... zo bananas?,3,zo,3,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,trial,,trialsubmit,1723572327352,1723572409734,82382,Train,Now its your turn to make... zo bananas?,3,zo,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,1,accumulator,1723572409734,1723572457610,47876,Train,Now its your turn to make... gi banana?,1,gi,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,trial,1,trialsubmit,1723572409734,1723572458586,48852,Train,Now its your turn to make... gi banana?,1,gi,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,2,accumulator,1723572458587,1723572471335,12748,Train,How fast can you make... zo bananas?,3,zo,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,2,accumulator,1723572458587,1723572471768,13181,Train,How fast can you make... zo bananas?,3,zo,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,2,accumulator,1723572458587,1723572474436,15849,Train,How fast can you make... zo bananas?,3,zo,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,2,accumulator,1723572458587,1723572475953,17366,Train,How fast can you make... zo bananas?,3,zo,3,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,2,accumulator,1723572458587,1723572478452,19865,Train,How fast can you make... zo bananas?,3,zo,4,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,2,accumulator,1723572458587,1723572481919,23332,Train,How fast can you make... zo bananas?,3,zo,5,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,trial,2,trialsubmit,1723572458587,1723572488318,29731,Train,How fast can you make... zo bananas?,3,zo,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
CT8,&,,auto,3,accumulator,1723572488319,1723572494402,6083,Train,How fast can you make... gi banana?,1,gi,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
