PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,eyes,comments,flagged
FL3,&,,auto,,accumulator,1725126000655,1725126032622,31967,GiveN,Can you put five fish on the plate?,5,five,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126000655,1725126032955,32300,GiveN,Can you put five fish on the plate?,5,five,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126000655,1725126036016,35361,GiveN,Can you put five fish on the plate?,5,five,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126000655,1725126036265,35610,GiveN,Can you put five fish on the plate?,5,five,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126000655,1725126038732,38077,GiveN,Can you put five fish on the plate?,5,five,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126000655,1725126039408,38753,GiveN,Can you put five fish on the plate?,5,five,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126000655,1725126042299,41644,GiveN,Can you put five fish on the plate?,5,five,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126000655,1725126042596,41941,GiveN,Can you put five fish on the plate?,5,five,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126000655,1725126044714,44059,GiveN,Can you put five fish on the plate?,5,five,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126000655,1725126045064,44409,GiveN,Can you put five fish on the plate?,5,five,4,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,,trialsubmit,1725126000655,1725126045501,44846,GiveN,Can you put five fish on the plate?,5,five,5,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126045510,1725126054186,8676,GiveN,Can you put six fish on the plate?,6,six,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126045510,1725126054521,9011,GiveN,Can you put six fish on the plate?,6,six,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126045510,1725126055172,9662,GiveN,Can you put six fish on the plate?,6,six,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126045510,1725126055401,9891,GiveN,Can you put six fish on the plate?,6,six,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126045510,1725126056789,11279,GiveN,Can you put six fish on the plate?,6,six,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126045510,1725126057579,12069,GiveN,Can you put six fish on the plate?,6,six,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126045510,1725126059336,13826,GiveN,Can you put six fish on the plate?,6,six,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126045510,1725126059863,14353,GiveN,Can you put six fish on the plate?,6,six,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126045510,1725126062741,17231,GiveN,Can you put six fish on the plate?,6,six,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126045510,1725126062993,17483,GiveN,Can you put six fish on the plate?,6,six,4,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126045510,1725126064541,19031,GiveN,Can you put six fish on the plate?,6,six,5,,,6,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126045510,1725126064913,19403,GiveN,Can you put six fish on the plate?,6,six,5,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,,trialsubmit,1725126045510,1725126066144,20634,GiveN,Can you put six fish on the plate?,6,six,6,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126066148,1725126075347,9199,GiveN,Can you put seven fish on the plate?,7,seven,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126066148,1725126075454,9306,GiveN,Can you put seven fish on the plate?,7,seven,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126066148,1725126075702,9554,GiveN,Can you put seven fish on the plate?,7,seven,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126066148,1725126075810,9662,GiveN,Can you put seven fish on the plate?,7,seven,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126066148,1725126076583,10435,GiveN,Can you put seven fish on the plate?,7,seven,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126066148,1725126076894,10746,GiveN,Can you put seven fish on the plate?,7,seven,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126066148,1725126079056,12908,GiveN,Can you put seven fish on the plate?,7,seven,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126066148,1725126079336,13188,GiveN,Can you put seven fish on the plate?,7,seven,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126066148,1725126081206,15058,GiveN,Can you put seven fish on the plate?,7,seven,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126066148,1725126081518,15370,GiveN,Can you put seven fish on the plate?,7,seven,4,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126066148,1725126083418,17270,GiveN,Can you put seven fish on the plate?,7,seven,5,,,6,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126066148,1725126083681,17533,GiveN,Can you put seven fish on the plate?,7,seven,5,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126066148,1725126086117,19969,GiveN,Can you put seven fish on the plate?,7,seven,6,,,7,,6,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126066148,1725126086529,20381,GiveN,Can you put seven fish on the plate?,7,seven,6,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,,trialsubmit,1725126066148,1725126088104,21956,GiveN,Can you put seven fish on the plate?,7,seven,7,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126088113,1725126148253,60140,Train,Now its your turn to make... zo bananas?,3,zo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126088113,1725126148374,60261,Train,Now its your turn to make... zo bananas?,3,zo,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126088113,1725126148640,60527,Train,Now its your turn to make... zo bananas?,3,zo,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126088113,1725126148765,60652,Train,Now its your turn to make... zo bananas?,3,zo,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126088113,1725126149198,61085,Train,Now its your turn to make... zo bananas?,3,zo,2,,2,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1725126088113,1725126149723,61610,Train,Now its your turn to make... zo bananas?,3,zo,2,,2,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,word,,three,1725126088113,1725126151656,63543,Train,Now its your turn to make... zo bananas?,3,zo,3,,2,1,,3,,,,,,,,,,true,,,,,,,,,,,,,,,
FL3,&,,trial,,trialsubmit,1725126088113,1725126159333,71220,Train,Now its your turn to make... zo bananas?,3,zo,3,,2,1,,3,,,,,,,,,,true,,,,,,,,,,,,,,,
