PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,eyes,comments,flagged
FL4,-,,auto,,accumulator,1725389414264,1725389416019,1755,GiveN,Can you put five fish on the plate?,5,five,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725389414264,1725389416149,1885,GiveN,Can you put five fish on the plate?,5,five,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725389414264,1725389416299,2035,GiveN,Can you put five fish on the plate?,5,five,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725389414264,1725389416396,2132,GiveN,Can you put five fish on the plate?,5,five,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725389414264,1725389416555,2291,GiveN,Can you put five fish on the plate?,5,five,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725389414264,1725389417015,2751,GiveN,Can you put five fish on the plate?,5,five,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725389414264,1725389417141,2877,GiveN,Can you put five fish on the plate?,5,five,1,,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725389414264,1725389417263,2999,GiveN,Can you put five fish on the plate?,5,five,2,,,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725389414264,1725389417410,3146,GiveN,Can you put five fish on the plate?,5,five,3,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725389414264,1725389417488,3224,GiveN,Can you put five fish on the plate?,5,five,4,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,trial,,trialsubmit,1725389414264,1725389418162,3898,GiveN,Can you put five fish on the plate?,5,five,5,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725389418167,1725389426829,8662,GiveN,Can you put six fish on the plate?,6,six,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725389418167,1725389426972,8805,GiveN,Can you put six fish on the plate?,6,six,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725389418167,1725389427072,8905,GiveN,Can you put six fish on the plate?,6,six,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725389418167,1725389427198,9031,GiveN,Can you put six fish on the plate?,6,six,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725389418167,1725389427289,9122,GiveN,Can you put six fish on the plate?,6,six,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725389418167,1725389428029,9862,GiveN,Can you put six fish on the plate?,6,six,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725389418167,1725389428166,9999,GiveN,Can you put six fish on the plate?,6,six,1,,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725389418167,1725389428290,10123,GiveN,Can you put six fish on the plate?,6,six,2,,,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725389418167,1725389428398,10231,GiveN,Can you put six fish on the plate?,6,six,3,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725389418167,1725389428534,10367,GiveN,Can you put six fish on the plate?,6,six,4,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,
