PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,eyes,comments,flagged
FL3,-,,auto,,accumulator,1723673438866,1723673452246,13380,GiveN,Can you put five fish on the plate?,5,five,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673438866,1723673452483,13617,GiveN,Can you put five fish on the plate?,5,five,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673438866,1723673453490,14624,GiveN,Can you put five fish on the plate?,5,five,1,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673438866,1723673453943,15077,GiveN,Can you put five fish on the plate?,5,five,1,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673438866,1723673455748,16882,GiveN,Can you put five fish on the plate?,5,five,2,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673438866,1723673456053,17187,GiveN,Can you put five fish on the plate?,5,five,2,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,undo,1723673438866,1723673456774,17908,GiveN,Can you put five fish on the plate?,5,five,3,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,undo,1723673438866,1723673456982,18116,GiveN,Can you put five fish on the plate?,5,five,3,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673438866,1723673457174,18308,GiveN,Can you put five fish on the plate?,5,five,2,,,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673438866,1723673457347,18481,GiveN,Can you put five fish on the plate?,5,five,2,,,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673438866,1723673457629,18763,GiveN,Can you put five fish on the plate?,5,five,3,,,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673438866,1723673457783,18917,GiveN,Can you put five fish on the plate?,5,five,3,,,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,undo,1723673438866,1723673458235,19369,GiveN,Can you put five fish on the plate?,5,five,4,,,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,undo,1723673438866,1723673458419,19553,GiveN,Can you put five fish on the plate?,5,five,4,,,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673438866,1723673458609,19743,GiveN,Can you put five fish on the plate?,5,five,3,,,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673438866,1723673458738,19872,GiveN,Can you put five fish on the plate?,5,five,3,,,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673438866,1723673460729,21863,GiveN,Can you put five fish on the plate?,5,five,4,,,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673438866,1723673460882,22016,GiveN,Can you put five fish on the plate?,5,five,4,,,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,trial,,trialsubmit,1723673438866,1723673462613,23747,GiveN,Can you put five fish on the plate?,5,five,5,,,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673462619,1723673468522,5903,GiveN,Can you put six fish on the plate?,6,six,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673462619,1723673468796,6177,GiveN,Can you put six fish on the plate?,6,six,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673462619,1723673469079,6460,GiveN,Can you put six fish on the plate?,6,six,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673462619,1723673469379,6760,GiveN,Can you put six fish on the plate?,6,six,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673462619,1723673470078,7459,GiveN,Can you put six fish on the plate?,6,six,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673462619,1723673470456,7837,GiveN,Can you put six fish on the plate?,6,six,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673462619,1723673473685,11066,GiveN,Can you put six fish on the plate?,6,six,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673462619,1723673474004,11385,GiveN,Can you put six fish on the plate?,6,six,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673462619,1723673475232,12613,GiveN,Can you put six fish on the plate?,6,six,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673462619,1723673475620,13001,GiveN,Can you put six fish on the plate?,6,six,4,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673462619,1723673481066,18447,GiveN,Can you put six fish on the plate?,6,six,5,,,6,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673462619,1723673481284,18665,GiveN,Can you put six fish on the plate?,6,six,5,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673462619,1723673483973,21354,GiveN,Can you put six fish on the plate?,6,six,6,,,6,,6,,,,,1,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673462619,1723673484259,21640,GiveN,Can you put six fish on the plate?,6,six,6,,,6,,6,,,,,2,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673462619,1723673484552,21933,GiveN,Can you put six fish on the plate?,6,six,6,,,6,,6,,,,,3,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673462619,1723673484916,22297,GiveN,Can you put six fish on the plate?,6,six,6,,,6,,6,,,,,4,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673462619,1723673485439,22820,GiveN,Can you put six fish on the plate?,6,six,6,,,6,,6,,,,,5,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673462619,1723673485816,23197,GiveN,Can you put six fish on the plate?,6,six,6,,,6,,6,,,,,6,,,,,,,,,,,,,,,,,,,,
FL3,-,,trial,,trialsubmit,1723673462619,1723673487594,24975,GiveN,Can you put six fish on the plate?,6,six,6,,,6,,6,,,,,6,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673487597,1723673493737,6140,GiveN,Can you put seven fish on the plate?,7,seven,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673487597,1723673493943,6346,GiveN,Can you put seven fish on the plate?,7,seven,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673487597,1723673494839,7242,GiveN,Can you put seven fish on the plate?,7,seven,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673487597,1723673495840,8243,GiveN,Can you put seven fish on the plate?,7,seven,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673487597,1723673497159,9562,GiveN,Can you put seven fish on the plate?,7,seven,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673487597,1723673498189,10592,GiveN,Can you put seven fish on the plate?,7,seven,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673487597,1723673499717,12120,GiveN,Can you put seven fish on the plate?,7,seven,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1723673487597,1723673500503,12906,GiveN,Can you put seven fish on the plate?,7,seven,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,
