PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,comments,flagged
FL3,&,,auto,,accumulator,1722707911210,1722707912325,1115,GiveN,Can you put five fish on the plate?,5,five,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707911210,1722707912687,1477,GiveN,Can you put five fish on the plate?,5,five,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707911210,1722707912933,1723,GiveN,Can you put five fish on the plate?,5,five,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707911210,1722707913104,1894,GiveN,Can you put five fish on the plate?,5,five,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707911210,1722707913306,2096,GiveN,Can you put five fish on the plate?,5,five,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707911210,1722707913473,2263,GiveN,Can you put five fish on the plate?,5,five,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707911210,1722707913786,2576,GiveN,Can you put five fish on the plate?,5,five,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707911210,1722707913951,2741,GiveN,Can you put five fish on the plate?,5,five,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707911210,1722707916187,4977,GiveN,Can you put five fish on the plate?,5,five,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707911210,1722707916397,5187,GiveN,Can you put five fish on the plate?,5,five,4,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,,trialsubmit,1722707911210,1722707918211,7001,GiveN,Can you put five fish on the plate?,5,five,5,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707918227,1722707924790,6563,GiveN,Can you put six fish on the plate?,6,six,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707918227,1722707924935,6708,GiveN,Can you put six fish on the plate?,6,six,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707918227,1722707925990,7763,GiveN,Can you put six fish on the plate?,6,six,1,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707918227,1722707927403,9176,GiveN,Can you put six fish on the plate?,6,six,2,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707918227,1722707928959,10732,GiveN,Can you put six fish on the plate?,6,six,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707918227,1722707929152,10925,GiveN,Can you put six fish on the plate?,6,six,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707918227,1722707931470,13243,GiveN,Can you put six fish on the plate?,6,six,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707918227,1722707932474,14247,GiveN,Can you put six fish on the plate?,6,six,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,undo,1722707918227,1722707935903,17676,GiveN,Can you put six fish on the plate?,6,six,4,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,undo,1722707918227,1722707936353,18126,GiveN,Can you put six fish on the plate?,6,six,3,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707918227,1722707937271,19044,GiveN,Can you put six fish on the plate?,6,six,3,,,3,,3,1,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707918227,1722707937637,19410,GiveN,Can you put six fish on the plate?,6,six,4,,,4,,3,1,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707918227,1722707938304,20077,GiveN,Can you put six fish on the plate?,6,six,4,,,4,,3,2,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707918227,1722707939274,21047,GiveN,Can you put six fish on the plate?,6,six,5,,,5,,3,2,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707918227,1722707940026,21799,GiveN,Can you put six fish on the plate?,6,six,5,,,5,,3,3,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707918227,1722707940486,22259,GiveN,Can you put six fish on the plate?,6,six,6,,,6,,3,3,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707918227,1722707941203,22976,GiveN,Can you put six fish on the plate?,6,six,6,,,6,,3,4,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,undo,1722707918227,1722707941723,23496,GiveN,Can you put six fish on the plate?,6,six,7,,,6,,3,3,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,,trialsubmit,1722707918227,1722707947788,29561,GiveN,Can you put six fish on the plate?,6,six,6,,,6,,3,3,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707947797,1722707949339,1542,GiveN,Can you put seven fish on the plate?,7,seven,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707947797,1722707949619,1822,GiveN,Can you put seven fish on the plate?,7,seven,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707947797,1722707950124,2327,GiveN,Can you put seven fish on the plate?,7,seven,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707947797,1722707950353,2556,GiveN,Can you put seven fish on the plate?,7,seven,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707947797,1722707951540,3743,GiveN,Can you put seven fish on the plate?,7,seven,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707947797,1722707951886,4089,GiveN,Can you put seven fish on the plate?,7,seven,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707947797,1722707953723,5926,GiveN,Can you put seven fish on the plate?,7,seven,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707947797,1722707955204,7407,GiveN,Can you put seven fish on the plate?,7,seven,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707947797,1722707962560,14763,GiveN,Can you put seven fish on the plate?,7,seven,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707947797,1722707963258,15461,GiveN,Can you put seven fish on the plate?,7,seven,4,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707947797,1722707963704,15907,GiveN,Can you put seven fish on the plate?,7,seven,5,,,6,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707947797,1722707964004,16207,GiveN,Can you put seven fish on the plate?,7,seven,5,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707947797,1722707964222,16425,GiveN,Can you put seven fish on the plate?,7,seven,6,,,7,,6,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707947797,1722707964365,16568,GiveN,Can you put seven fish on the plate?,7,seven,6,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,,trialsubmit,1722707947797,1722707965505,17708,GiveN,Can you put seven fish on the plate?,7,seven,7,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707965516,1722708011473,45957,Train,Now its your turn to make... zo bananas?,3,zo,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707965516,1722708011689,46173,Train,Now its your turn to make... zo bananas?,3,zo,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707965516,1722708013040,47524,Train,Now its your turn to make... zo bananas?,3,zo,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707965516,1722708013322,47806,Train,Now its your turn to make... zo bananas?,3,zo,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707965516,1722708014294,48778,Train,Now its your turn to make... zo bananas?,3,zo,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722707965516,1722708014622,49106,Train,Now its your turn to make... zo bananas?,3,zo,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,,trialsubmit,1722707965516,1722708015190,49674,Train,Now its your turn to make... zo bananas?,3,zo,3,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,1,accumulator,1722708015194,1722708033146,17952,Train,Now its your turn to make... gi banana?,1,gi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,1,accumulator,1722708015194,1722708034611,19417,Train,Now its your turn to make... gi banana?,1,gi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,1,trialsubmit,1722708015194,1722708035192,19998,Train,Now its your turn to make... gi banana?,1,gi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,2,accumulator,1722708035195,1722708051543,16348,Train,How fast can you make... zo bananas?,3,zo,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,2,accumulator,1722708035195,1722708051941,16746,Train,How fast can you make... zo bananas?,3,zo,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,2,trialsubmit,1722708035195,1722708069260,34065,Train,How fast can you make... zo bananas?,3,zo,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,3,accumulator,1722708069265,1722708080739,11474,Train,How fast can you make... gi banana?,1,gi,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,3,accumulator,1722708069265,1722708081041,11776,Train,How fast can you make... gi banana?,1,gi,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,3,trialsubmit,1722708069265,1722708081486,12221,Train,How fast can you make... gi banana?,1,gi,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,4,accumulator,1722708081490,1722708087176,5686,Train,How fast can you make... zo bananas?,3,zo,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,4,accumulator,1722708081490,1722708087410,5920,Train,How fast can you make... zo bananas?,3,zo,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,4,accumulator,1722708081490,1722708088110,6620,Train,How fast can you make... zo bananas?,3,zo,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,4,accumulator,1722708081490,1722708088392,6902,Train,How fast can you make... zo bananas?,3,zo,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,4,accumulator,1722708081490,1722708089613,8123,Train,How fast can you make... zo bananas?,3,zo,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,4,accumulator,1722708081490,1722708089992,8502,Train,How fast can you make... zo bananas?,3,zo,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,4,trialsubmit,1722708081490,1722708090576,9086,Train,How fast can you make... zo bananas?,3,zo,3,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,5,accumulator,1722708090580,1722708096545,5965,Train,How fast can you make... gi banana?,1,gi,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,5,accumulator,1722708090580,1722708096858,6278,Train,How fast can you make... gi banana?,1,gi,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,5,trialsubmit,1722708090580,1722708097280,6700,Train,How fast can you make... gi banana?,1,gi,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,6,accumulator,1722708097285,1722708102163,4878,Train,How fast can you make... zo bananas?,3,zo,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,6,accumulator,1722708097285,1722708102425,5140,Train,How fast can you make... zo bananas?,3,zo,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,6,accumulator,1722708097285,1722708103595,6310,Train,How fast can you make... zo bananas?,3,zo,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,6,accumulator,1722708097285,1722708103910,6625,Train,How fast can you make... zo bananas?,3,zo,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,6,accumulator,1722708097285,1722708105132,7847,Train,How fast can you make... zo bananas?,3,zo,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,6,accumulator,1722708097285,1722708105545,8260,Train,How fast can you make... zo bananas?,3,zo,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,6,trialsubmit,1722708097285,1722708105930,8645,Train,How fast can you make... zo bananas?,3,zo,3,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,7,accumulator,1722708105935,1722708114828,8893,Train,How fast can you make... gi banana?,1,gi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,7,accumulator,1722708105935,1722708115077,9142,Train,How fast can you make... gi banana?,1,gi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,7,trialsubmit,1722708105935,1722708115462,9527,Train,How fast can you make... gi banana?,1,gi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,8,accumulator,1722708115466,1722708138044,22578,Main,Another Monkey number is... zozo bananas.,6,zozo,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,8,accumulator,1722708115466,1722708138243,22777,Main,Another Monkey number is... zozo bananas.,6,zozo,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,8,accumulator,1722708115466,1722708139146,23680,Main,Another Monkey number is... zozo bananas.,6,zozo,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,8,accumulator,1722708115466,1722708139428,23962,Main,Another Monkey number is... zozo bananas.,6,zozo,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,8,accumulator,1722708115466,1722708140965,25499,Main,Another Monkey number is... zozo bananas.,6,zozo,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,8,accumulator,1722708115466,1722708141364,25898,Main,Another Monkey number is... zozo bananas.,6,zozo,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,8,accumulator,1722708115466,1722708143212,27746,Main,Another Monkey number is... zozo bananas.,6,zozo,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,8,accumulator,1722708115466,1722708143928,28462,Main,Another Monkey number is... zozo bananas.,6,zozo,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,8,accumulator,1722708115466,1722708145348,29882,Main,Another Monkey number is... zozo bananas.,6,zozo,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,8,accumulator,1722708115466,1722708146199,30733,Main,Another Monkey number is... zozo bananas.,6,zozo,4,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,8,accumulator,1722708115466,1722708148795,33329,Main,Another Monkey number is... zozo bananas.,6,zozo,5,,,6,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,8,accumulator,1722708115466,1722708149431,33965,Main,Another Monkey number is... zozo bananas.,6,zozo,5,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,8,trialsubmit,1722708115466,1722708150096,34630,Main,Another Monkey number is... zozo bananas.,6,zozo,6,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,9,accumulator,1722708150100,1722708165269,15169,Main,How fast can you make... zo bananas?,3,zo,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,9,accumulator,1722708150100,1722708165462,15362,Main,How fast can you make... zo bananas?,3,zo,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,9,accumulator,1722708150100,1722708166499,16399,Main,How fast can you make... zo bananas?,3,zo,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,9,accumulator,1722708150100,1722708166861,16761,Main,How fast can you make... zo bananas?,3,zo,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,9,accumulator,1722708150100,1722708167197,17097,Main,How fast can you make... zo bananas?,3,zo,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,9,accumulator,1722708150100,1722708167360,17260,Main,How fast can you make... zo bananas?,3,zo,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,9,trialsubmit,1722708150100,1722708168196,18096,Main,How fast can you make... zo bananas?,3,zo,3,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,10,accumulator,1722708168200,1722708176466,8266,Main,How fast can you make... gi banana?,1,gi,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,10,accumulator,1722708168200,1722708176628,8428,Main,How fast can you make... gi banana?,1,gi,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,10,trialsubmit,1722708168200,1722708177097,8897,Main,How fast can you make... gi banana?,1,gi,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,11,accumulator,1722708177101,1722708191913,14812,Main,Another Monkey number is... zogi bananas.,4,zogi,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,11,accumulator,1722708177101,1722708192108,15007,Main,Another Monkey number is... zogi bananas.,4,zogi,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,11,accumulator,1722708177101,1722708193872,16771,Main,Another Monkey number is... zogi bananas.,4,zogi,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,11,accumulator,1722708177101,1722708194112,17011,Main,Another Monkey number is... zogi bananas.,4,zogi,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,11,accumulator,1722708177101,1722708196422,19321,Main,Another Monkey number is... zogi bananas.,4,zogi,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,11,accumulator,1722708177101,1722708196746,19645,Main,Another Monkey number is... zogi bananas.,4,zogi,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,11,accumulator,1722708177101,1722708197815,20714,Main,Another Monkey number is... zogi bananas.,4,zogi,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,11,accumulator,1722708177101,1722708198114,21013,Main,Another Monkey number is... zogi bananas.,4,zogi,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,11,trialsubmit,1722708177101,1722708198931,21830,Main,Another Monkey number is... zogi bananas.,4,zogi,4,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,12,accumulator,1722708198936,1722708212934,13998,Main,How fast can you make... zo bananas?,3,zo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,12,accumulator,1722708198936,1722708213918,14982,Main,How fast can you make... zo bananas?,3,zo,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,12,accumulator,1722708198936,1722708214249,15313,Main,How fast can you make... zo bananas?,3,zo,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,12,accumulator,1722708198936,1722708214384,15448,Main,How fast can you make... zo bananas?,3,zo,1,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,12,accumulator,1722708198936,1722708214633,15697,Main,How fast can you make... zo bananas?,3,zo,1,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,12,accumulator,1722708198936,1722708214786,15850,Main,How fast can you make... zo bananas?,3,zo,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,12,trialsubmit,1722708198936,1722708215551,16615,Main,How fast can you make... zo bananas?,3,zo,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,13,accumulator,1722708215556,1722708220685,5129,Main,How fast can you make... gi banana?,1,gi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,13,accumulator,1722708215556,1722708220881,5325,Main,How fast can you make... gi banana?,1,gi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,13,trialsubmit,1722708215556,1722708221350,5794,Main,How fast can you make... gi banana?,1,gi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
