PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,comments,flagged
FL3,&,,auto,,accumulator,1722367610304,1722367619553,9249,GiveN,Can you put five fish on the plate?,5,five,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722367610304,1722367619654,9350,GiveN,Can you put five fish on the plate?,5,five,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722367610304,1722367619968,9664,GiveN,Can you put five fish on the plate?,5,five,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722367610304,1722367620070,9766,GiveN,Can you put five fish on the plate?,5,five,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722367610304,1722367620697,10393,GiveN,Can you put five fish on the plate?,5,five,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722367610304,1722367620959,10655,GiveN,Can you put five fish on the plate?,5,five,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722367610304,1722367621810,11506,GiveN,Can you put five fish on the plate?,5,five,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722367610304,1722367621985,11681,GiveN,Can you put five fish on the plate?,5,five,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722367610304,1722367622943,12639,GiveN,Can you put five fish on the plate?,5,five,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722367610304,1722367623178,12874,GiveN,Can you put five fish on the plate?,5,five,4,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,,trialsubmit,1722367610304,1722367623817,13513,GiveN,Can you put five fish on the plate?,5,five,5,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722367623828,1722367639823,15995,GiveN,Can you put six fish on the plate?,6,six,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722367623828,1722367640116,16288,GiveN,Can you put six fish on the plate?,6,six,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722367623828,1722367640499,16671,GiveN,Can you put six fish on the plate?,6,six,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722367623828,1722367640607,16779,GiveN,Can you put six fish on the plate?,6,six,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722367623828,1722367641128,17300,GiveN,Can you put six fish on the plate?,6,six,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722367623828,1722367641343,17515,GiveN,Can you put six fish on the plate?,6,six,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722367623828,1722367642864,19036,GiveN,Can you put six fish on the plate?,6,six,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722367623828,1722367643111,19283,GiveN,Can you put six fish on the plate?,6,six,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722367623828,1722367644252,20424,GiveN,Can you put six fish on the plate?,6,six,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722367623828,1722367644510,20682,GiveN,Can you put six fish on the plate?,6,six,4,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722367623828,1722367645698,21870,GiveN,Can you put six fish on the plate?,6,six,5,,,6,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722367623828,1722367646013,22185,GiveN,Can you put six fish on the plate?,6,six,5,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722367623828,1722367646844,23016,GiveN,Can you put six fish on the plate?,6,six,6,,,7,,6,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722367623828,1722367647029,23201,GiveN,Can you put six fish on the plate?,6,six,6,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,toggle,,spontaneousCounting,1722367623828,1722367650815,26987,GiveN,Can you put six fish on the plate?,6,six,7,,,7,,7,,,,true,,,,,,,,,,,,,,,,,,,,
