PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,eyes,comments,flagged
FL2,&,,auto,,accumulator,1724274046140,1724274047297,1157,GiveN,Can you put five fish on the plate?,5,five,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1724274046140,1724274047491,1351,GiveN,Can you put five fish on the plate?,5,five,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1724274046140,1724274048653,2513,GiveN,Can you put five fish on the plate?,5,five,1,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1724274046140,1724274048884,2744,GiveN,Can you put five fish on the plate?,5,five,1,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1724274046140,1724274052138,5998,GiveN,Can you put five fish on the plate?,5,five,2,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1724274046140,1724274052318,6178,GiveN,Can you put five fish on the plate?,5,five,2,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1724274046140,1724274053689,7549,GiveN,Can you put five fish on the plate?,5,five,3,,,,3,3,,,,,1,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1724274046140,1724274053871,7731,GiveN,Can you put five fish on the plate?,5,five,3,,,,3,3,,,,,2,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1724274046140,1724274057346,11206,GiveN,Can you put five fish on the plate?,5,five,3,,,,4,3,,,,,2,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1724274046140,1724274057520,11380,GiveN,Can you put five fish on the plate?,5,five,3,,,,4,4,,,,,2,,,,,,,,,,,,,,,,,,,,
FL2,&,,speech_act,,parent,1724274046140,1724274060908,14768,GiveN,Can you put five fish on the plate?,5,five,4,,,,4,4,,,,,2,,,,,,,,,,,,,,,true,,,,,
