PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,comments,flagged
FL5,&,,auto,,accumulator,1722105259056,1722105266748,7692,GiveN,Can you put five fish on the plate?,5,five,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105259056,1722105266972,7916,GiveN,Can you put five fish on the plate?,5,five,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105259056,1722105268310,9254,GiveN,Can you put five fish on the plate?,5,five,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105259056,1722105270029,10973,GiveN,Can you put five fish on the plate?,5,five,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105259056,1722105271710,12654,GiveN,Can you put five fish on the plate?,5,five,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105259056,1722105272527,13471,GiveN,Can you put five fish on the plate?,5,five,,,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105259056,1722105272703,13647,GiveN,Can you put five fish on the plate?,5,five,1,,,,5,2,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105259056,1722105272861,13805,GiveN,Can you put five fish on the plate?,5,five,2,,,,5,3,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105259056,1722105273253,14197,GiveN,Can you put five fish on the plate?,5,five,3,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105259056,1722105273545,14489,GiveN,Can you put five fish on the plate?,5,five,4,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,trial,,trialsubmit,1722105259056,1722105273898,14842,GiveN,Can you put five fish on the plate?,5,five,5,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105273913,1722105279564,5651,GiveN,Can you put six fish on the plate?,6,six,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105273913,1722105279838,5925,GiveN,Can you put six fish on the plate?,6,six,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105273913,1722105280680,6767,GiveN,Can you put six fish on the plate?,6,six,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105273913,1722105280772,6859,GiveN,Can you put six fish on the plate?,6,six,1,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105273913,1722105282528,8615,GiveN,Can you put six fish on the plate?,6,six,2,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105273913,1722105282811,8898,GiveN,Can you put six fish on the plate?,6,six,2,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105273913,1722105285001,11088,GiveN,Can you put six fish on the plate?,6,six,3,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105273913,1722105285159,11246,GiveN,Can you put six fish on the plate?,6,six,3,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105273913,1722105286849,12936,GiveN,Can you put six fish on the plate?,6,six,4,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105273913,1722105287060,13147,GiveN,Can you put six fish on the plate?,6,six,4,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105273913,1722105289130,15217,GiveN,Can you put six fish on the plate?,6,six,5,,,,6,5,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105273913,1722105289512,15599,GiveN,Can you put six fish on the plate?,6,six,5,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,trial,,trialsubmit,1722105273913,1722105289945,16032,GiveN,Can you put six fish on the plate?,6,six,6,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105289956,1722105296782,6826,GiveN,Can you put seven fish on the plate?,7,seven,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105289956,1722105297155,7199,GiveN,Can you put seven fish on the plate?,7,seven,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105289956,1722105298095,8139,GiveN,Can you put seven fish on the plate?,7,seven,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105289956,1722105298171,8215,GiveN,Can you put seven fish on the plate?,7,seven,1,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105289956,1722105298545,8589,GiveN,Can you put seven fish on the plate?,7,seven,2,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105289956,1722105298641,8685,GiveN,Can you put seven fish on the plate?,7,seven,2,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105289956,1722105299557,9601,GiveN,Can you put seven fish on the plate?,7,seven,2,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105289956,1722105299618,9662,GiveN,Can you put seven fish on the plate?,7,seven,3,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105289956,1722105301695,11739,GiveN,Can you put seven fish on the plate?,7,seven,4,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105289956,1722105302281,12325,GiveN,Can you put seven fish on the plate?,7,seven,4,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105289956,1722105303299,13343,GiveN,Can you put seven fish on the plate?,7,seven,5,,,,6,5,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105289956,1722105303545,13589,GiveN,Can you put seven fish on the plate?,7,seven,5,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105289956,1722105305712,15756,GiveN,Can you put seven fish on the plate?,7,seven,6,,,,7,6,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105289956,1722105306061,16105,GiveN,Can you put seven fish on the plate?,7,seven,6,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,trial,,trialsubmit,1722105289956,1722105306446,16490,GiveN,Can you put seven fish on the plate?,7,seven,7,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105306457,1722105374186,67729,Train,Now its your turn to make... zo bananas?,3,zo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105306457,1722105374343,67886,Train,Now its your turn to make... zo bananas?,3,zo,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105306457,1722105374515,68058,Train,Now its your turn to make... zo bananas?,3,zo,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105306457,1722105374814,68357,Train,Now its your turn to make... zo bananas?,3,zo,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105306457,1722105374933,68476,Train,Now its your turn to make... zo bananas?,3,zo,1,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1722105306457,1722105375059,68602,Train,Now its your turn to make... zo bananas?,3,zo,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
