PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,comments,flagged
FL1,-,,auto,,accumulator,1722966975353,1722967016292,40939,GiveN,Can you put five fish on the plate?,5,five,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1722966975353,1722967016505,41152,GiveN,Can you put five fish on the plate?,5,five,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1722966975353,1722967016736,41383,GiveN,Can you put five fish on the plate?,5,five,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1722966975353,1722967016961,41608,GiveN,Can you put five fish on the plate?,5,five,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1722966975353,1722967018134,42781,GiveN,Can you put five fish on the plate?,5,five,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1722966975353,1722967020889,45536,GiveN,Can you put five fish on the plate?,5,five,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1722966975353,1722967023500,48147,GiveN,Can you put five fish on the plate?,5,five,,,,6,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1722966975353,1722967023628,48275,GiveN,Can you put five fish on the plate?,5,five,1,,,6,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1722966975353,1722967023765,48412,GiveN,Can you put five fish on the plate?,5,five,2,,,6,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1722966975353,1722967023898,48545,GiveN,Can you put five fish on the plate?,5,five,3,,,6,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1722966975353,1722967024040,48687,GiveN,Can you put five fish on the plate?,5,five,4,,,6,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1722966975353,1722967024427,49074,GiveN,Can you put five fish on the plate?,5,five,5,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1722966975353,1722967034379,59026,GiveN,Can you put five fish on the plate?,5,five,6,,,6,,6,,,,,1,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1722966975353,1722967034532,59179,GiveN,Can you put five fish on the plate?,5,five,6,,,6,,6,,,,,2,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1722966975353,1722967034748,59395,GiveN,Can you put five fish on the plate?,5,five,6,,,6,,6,,,,,3,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1722966975353,1722967034925,59572,GiveN,Can you put five fish on the plate?,5,five,6,,,6,,6,,,,,4,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1722966975353,1722967035189,59836,GiveN,Can you put five fish on the plate?,5,five,6,,,6,,6,,,,,5,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1722966975353,1722967035896,60543,GiveN,Can you put five fish on the plate?,5,five,6,,,6,,6,,,,,6,,,,,,,,,,,,,,,,,,,
FL1,-,,toggle,,kidaction,1722966975353,1722967040834,65481,GiveN,Can you put five fish on the plate?,5,five,6,true,,6,,6,,,,,6,,,,,,,,,,,,,,,,,,,
FL1,-,,toggle,,kidaction,1722966975353,1722967045270,69917,GiveN,Can you put five fish on the plate?,5,five,6,,,6,,6,,,,,6,,,,,,,,,,,,,,,,,,,
FL1,-,,trial,,trialsubmit,1722966975353,1722967052113,76760,GiveN,Can you put five fish on the plate?,5,five,6,,,6,,6,,,,,6,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1722967052119,1722967061175,9056,GiveN,Can you put four fish on the plate?,4,four,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
