PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,eyes,comments,flagged
FL3,-,,auto,,accumulator,1724366854435,1724366858086,3651,GiveN,Can you put five fish on the plate?,5,five,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1724366854435,1724366858261,3826,GiveN,Can you put five fish on the plate?,5,five,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1724366854435,1724366858428,3993,GiveN,Can you put five fish on the plate?,5,five,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1724366854435,1724366858580,4145,GiveN,Can you put five fish on the plate?,5,five,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1724366854435,1724366858782,4347,GiveN,Can you put five fish on the plate?,5,five,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1724366854435,1724366859265,4830,GiveN,Can you put five fish on the plate?,5,five,,,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1724366854435,1724366859474,5039,GiveN,Can you put five fish on the plate?,5,five,1,,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1724366854435,1724366859698,5263,GiveN,Can you put five fish on the plate?,5,five,2,,5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1724366854435,1724366859913,5478,GiveN,Can you put five fish on the plate?,5,five,3,,5,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1724366854435,1724366860142,5707,GiveN,Can you put five fish on the plate?,5,five,4,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,trial,,trialsubmit,1724366854435,1724366889778,35343,GiveN,Can you put five fish on the plate?,5,five,5,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1724366889784,1724366892553,2769,GiveN,Can you put six fish on the plate?,6,six,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1724366889784,1724366892734,2950,GiveN,Can you put six fish on the plate?,6,six,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1724366889784,1724366892902,3118,GiveN,Can you put six fish on the plate?,6,six,1,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1724366889784,1724366893039,3255,GiveN,Can you put six fish on the plate?,6,six,1,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1724366889784,1724366893141,3357,GiveN,Can you put six fish on the plate?,6,six,2,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1724366889784,1724366893271,3487,GiveN,Can you put six fish on the plate?,6,six,2,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1724366889784,1724366893392,3608,GiveN,Can you put six fish on the plate?,6,six,3,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1724366889784,1724366893512,3728,GiveN,Can you put six fish on the plate?,6,six,3,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1724366889784,1724366893616,3832,GiveN,Can you put six fish on the plate?,6,six,4,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1724366889784,1724366893720,3936,GiveN,Can you put six fish on the plate?,6,six,4,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1724366889784,1724366893848,4064,GiveN,Can you put six fish on the plate?,6,six,5,,,,6,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1724366889784,1724366893946,4162,GiveN,Can you put six fish on the plate?,6,six,5,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,trial,,trialsubmit,1724366889784,1724366894776,4992,GiveN,Can you put six fish on the plate?,6,six,6,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1724366894781,1724366915640,20859,GiveN,Can you put seven fish on the plate?,7,seven,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1724366894781,1724366915888,21107,GiveN,Can you put seven fish on the plate?,7,seven,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1724366894781,1724366916077,21296,GiveN,Can you put seven fish on the plate?,7,seven,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1724366894781,1724366916249,21468,GiveN,Can you put seven fish on the plate?,7,seven,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,-,,auto,,accumulator,1724366894781,1724366916419,21638,GiveN,Can you put seven fish on the plate?,7,seven,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,
