PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,comments,flagged
FL4,&,,auto,,accumulator,1722104545589,1722104558678,13089,GiveN,Can you put five fish on the plate?,5,five,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722104545589,1722104558953,13364,GiveN,Can you put five fish on the plate?,5,five,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722104545589,1722104560197,14608,GiveN,Can you put five fish on the plate?,5,five,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722104545589,1722104561631,16042,GiveN,Can you put five fish on the plate?,5,five,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722104545589,1722104561760,16171,GiveN,Can you put five fish on the plate?,5,five,1,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722104545589,1722104561867,16278,GiveN,Can you put five fish on the plate?,5,five,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722104545589,1722104563164,17575,GiveN,Can you put five fish on the plate?,5,five,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722104545589,1722104564314,18725,GiveN,Can you put five fish on the plate?,5,five,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722104545589,1722104565116,19527,GiveN,Can you put five fish on the plate?,5,five,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722104545589,1722104565464,19875,GiveN,Can you put five fish on the plate?,5,five,4,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,,trialsubmit,1722104545589,1722104566038,20449,GiveN,Can you put five fish on the plate?,5,five,5,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,clicktrial,1722104566050,1722104580910,14860,GiveN,Can you put six fish on the plate?,6,six,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,clicktrial,1722104580918,1722104586269,5351,GiveN,Can you put five fish on the plate?,5,five,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722104586271,1722104595449,9178,GiveN,Can you put six fish on the plate?,6,six,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722104586271,1722104595609,9338,GiveN,Can you put six fish on the plate?,6,six,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722104586271,1722104595765,9494,GiveN,Can you put six fish on the plate?,6,six,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722104586271,1722104595892,9621,GiveN,Can you put six fish on the plate?,6,six,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722104586271,1722104596199,9928,GiveN,Can you put six fish on the plate?,6,six,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
