PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,eyes,comments,flagged
FL3,&,,auto,,accumulator,1723920808707,1723920809462,755,GiveN,Can you put five fish on the plate?,5,five,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920808707,1723920809646,939,GiveN,Can you put five fish on the plate?,5,five,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920808707,1723920809949,1242,GiveN,Can you put five fish on the plate?,5,five,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920808707,1723920810212,1505,GiveN,Can you put five fish on the plate?,5,five,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920808707,1723920810457,1750,GiveN,Can you put five fish on the plate?,5,five,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920808707,1723920810690,1983,GiveN,Can you put five fish on the plate?,5,five,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920808707,1723920811726,3019,GiveN,Can you put five fish on the plate?,5,five,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920808707,1723920811923,3216,GiveN,Can you put five fish on the plate?,5,five,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920808707,1723920812136,3429,GiveN,Can you put five fish on the plate?,5,five,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920808707,1723920812265,3558,GiveN,Can you put five fish on the plate?,5,five,4,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,,trialsubmit,1723920808707,1723920812641,3934,GiveN,Can you put five fish on the plate?,5,five,5,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920812693,1723920817162,4469,GiveN,Can you put six fish on the plate?,6,six,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920812693,1723920817315,4622,GiveN,Can you put six fish on the plate?,6,six,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920812693,1723920818486,5793,GiveN,Can you put six fish on the plate?,6,six,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920812693,1723920818886,6193,GiveN,Can you put six fish on the plate?,6,six,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920812693,1723920820260,7567,GiveN,Can you put six fish on the plate?,6,six,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920812693,1723920820803,8110,GiveN,Can you put six fish on the plate?,6,six,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920812693,1723920822248,9555,GiveN,Can you put six fish on the plate?,6,six,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920812693,1723920822737,10044,GiveN,Can you put six fish on the plate?,6,six,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920812693,1723920824332,11639,GiveN,Can you put six fish on the plate?,6,six,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920812693,1723920825055,12362,GiveN,Can you put six fish on the plate?,6,six,4,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920812693,1723920825796,13103,GiveN,Can you put six fish on the plate?,6,six,5,,,6,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920812693,1723920826169,13476,GiveN,Can you put six fish on the plate?,6,six,5,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,,trialsubmit,1723920812693,1723920827406,14713,GiveN,Can you put six fish on the plate?,6,six,6,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920827410,1723920836475,9065,GiveN,Can you put seven fish on the plate?,7,seven,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920827410,1723920836727,9317,GiveN,Can you put seven fish on the plate?,7,seven,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920827410,1723920837020,9610,GiveN,Can you put seven fish on the plate?,7,seven,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920827410,1723920837320,9910,GiveN,Can you put seven fish on the plate?,7,seven,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920827410,1723920837741,10331,GiveN,Can you put seven fish on the plate?,7,seven,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920827410,1723920838072,10662,GiveN,Can you put seven fish on the plate?,7,seven,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920827410,1723920839017,11607,GiveN,Can you put seven fish on the plate?,7,seven,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920827410,1723920839607,12197,GiveN,Can you put seven fish on the plate?,7,seven,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920827410,1723920839903,12493,GiveN,Can you put seven fish on the plate?,7,seven,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920827410,1723920840185,12775,GiveN,Can you put seven fish on the plate?,7,seven,4,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920827410,1723920841802,14392,GiveN,Can you put seven fish on the plate?,7,seven,5,,,6,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,toggle,,spontaneousCounting,1723920827410,1723920852276,24866,GiveN,Can you put seven fish on the plate?,7,seven,5,,,6,,5,,,,true,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920827410,1723920852912,25502,GiveN,Can you put seven fish on the plate?,7,seven,5,,,6,,5,,,,true,1,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920827410,1723920853146,25736,GiveN,Can you put seven fish on the plate?,7,seven,5,,,6,,5,,,,true,2,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920827410,1723920853417,26007,GiveN,Can you put seven fish on the plate?,7,seven,5,,,6,,5,,,,true,3,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920827410,1723920853652,26242,GiveN,Can you put seven fish on the plate?,7,seven,5,,,6,,5,,,,true,4,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920827410,1723920853906,26496,GiveN,Can you put seven fish on the plate?,7,seven,5,,,6,,5,,,,true,5,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920827410,1723920854406,26996,GiveN,Can you put seven fish on the plate?,7,seven,5,,,6,,5,,,,true,6,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920827410,1723920855537,28127,GiveN,Can you put seven fish on the plate?,7,seven,5,,,6,,6,,,,true,6,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920827410,1723920856062,28652,GiveN,Can you put seven fish on the plate?,7,seven,6,,,7,,6,,,,true,6,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920827410,1723920856232,28822,GiveN,Can you put seven fish on the plate?,7,seven,6,,,7,,7,,,,true,6,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920827410,1723920856704,29294,GiveN,Can you put seven fish on the plate?,7,seven,7,,,7,,7,,,,true,7,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,,trialsubmit,1723920827410,1723920859555,32145,GiveN,Can you put seven fish on the plate?,7,seven,7,,,7,,7,,,,true,7,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920859559,1723920890663,31104,Train,Now its your turn to make... zo bananas?,3,zo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920859559,1723920890786,31227,Train,Now its your turn to make... zo bananas?,3,zo,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920859559,1723920891123,31564,Train,Now its your turn to make... zo bananas?,3,zo,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920859559,1723920891273,31714,Train,Now its your turn to make... zo bananas?,3,zo,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920859559,1723920891793,32234,Train,Now its your turn to make... zo bananas?,3,zo,2,,2,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1723920859559,1723920892079,32520,Train,Now its your turn to make... zo bananas?,3,zo,2,,2,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,,trialsubmit,1723920859559,1723920892438,32879,Train,Now its your turn to make... zo bananas?,3,zo,3,,2,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,1,accumulator,1723920892440,1723920906527,14087,Train,Now its your turn to make... gi banana?,1,gi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,1,accumulator,1723920892440,1723920906713,14273,Train,Now its your turn to make... gi banana?,1,gi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,1,trialsubmit,1723920892440,1723920907042,14602,Train,Now its your turn to make... gi banana?,1,gi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
