PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,eyes,comments,flagged
KA2,-,,auto,,accumulator,1724776289121,1724776324254,35133,GiveN,Can you put five fish on the plate?,5,five,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA2,-,,auto,,accumulator,1724776289121,1724776325218,36097,GiveN,Can you put five fish on the plate?,5,five,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA2,-,,auto,,accumulator,1724776289121,1724776325785,36664,GiveN,Can you put five fish on the plate?,5,five,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA2,-,,auto,,accumulator,1724776289121,1724776326283,37162,GiveN,Can you put five fish on the plate?,5,five,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA2,-,,auto,,accumulator,1724776289121,1724776326759,37638,GiveN,Can you put five fish on the plate?,5,five,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA2,-,,auto,,accumulator,1724776289121,1724776357814,68693,GiveN,Can you put five fish on the plate?,5,five,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,Idris,
KA2,-,,auto,,accumulator,1724776289121,1724776357957,68836,GiveN,Can you put five fish on the plate?,5,five,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,Idris,
KA2,-,,auto,,accumulator,1724776289121,1724776358099,68978,GiveN,Can you put five fish on the plate?,5,five,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,Idris,
KA2,-,,auto,,accumulator,1724776289121,1724776358232,69111,GiveN,Can you put five fish on the plate?,5,five,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Idris,
KA2,-,,auto,,accumulator,1724776289121,1724776358366,69245,GiveN,Can you put five fish on the plate?,5,five,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,Idris,
KA2,-,,trial,,trialsubmit,1724776289121,1724776359383,70262,GiveN,Can you put five fish on the plate?,5,five,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,Idris,
KA2,-,,auto,,accumulator,1724776359388,1724776370298,10910,GiveN,Can you put four fish on the plate?,4,four,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA2,-,,auto,,accumulator,1724776359388,1724776370832,11444,GiveN,Can you put four fish on the plate?,4,four,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA2,-,,auto,,accumulator,1724776359388,1724776377732,18344,GiveN,Can you put four fish on the plate?,4,four,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA2,-,,auto,,accumulator,1724776359388,1724776380847,21459,GiveN,Can you put four fish on the plate?,4,four,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA2,-,,auto,,undo,1724776359388,1724776383739,24351,GiveN,Can you put four fish on the plate?,4,four,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA2,-,,auto,,undo,1724776359388,1724776383897,24509,GiveN,Can you put four fish on the plate?,4,four,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA2,-,,auto,,undo,1724776359388,1724776384038,24650,GiveN,Can you put four fish on the plate?,4,four,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA2,-,,auto,,undo,1724776359388,1724776384164,24776,GiveN,Can you put four fish on the plate?,4,four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA2,-,,auto,,accumulator,1724776359388,1724776385469,26081,GiveN,Can you put four fish on the plate?,4,four,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
KA2,-,,auto,,accumulator,1724776359388,1724776385754,26366,GiveN,Can you put four fish on the plate?,4,four,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
KA2,-,,auto,,accumulator,1724776359388,1724776386018,26630,GiveN,Can you put four fish on the plate?,4,four,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
KA2,-,,auto,,accumulator,1724776359388,1724776386353,26965,GiveN,Can you put four fish on the plate?,4,four,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
KA2,-,,trial,,trialsubmit,1724776359388,1724776387122,27734,GiveN,Can you put four fish on the plate?,4,four,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
KA2,-,,auto,,clicktrial,1724776387126,1724776390244,3118,GiveN,Can you put three fish on the plate?,3,three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KA2,-,,auto,,accumulator,1724776390246,1724776391138,892,GiveN,Can you put four fish on the plate?,4,four,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
