PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,comments,flagged
FL3,&,,auto,,accumulator,1722968690331,1722968709534,19203,GiveN,Can you put five fish on the plate?,5,five,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968690331,1722968710312,19981,GiveN,Can you put five fish on the plate?,5,five,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,undo,1722968690331,1722968711374,21043,GiveN,Can you put five fish on the plate?,5,five,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968690331,1722968711587,21256,GiveN,Can you put five fish on the plate?,5,five,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968690331,1722968712045,21714,GiveN,Can you put five fish on the plate?,5,five,1,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968690331,1722968712486,22155,GiveN,Can you put five fish on the plate?,5,five,1,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968690331,1722968713209,22878,GiveN,Can you put five fish on the plate?,5,five,2,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968690331,1722968713480,23149,GiveN,Can you put five fish on the plate?,5,five,2,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968690331,1722968715374,25043,GiveN,Can you put five fish on the plate?,5,five,3,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968690331,1722968715760,25429,GiveN,Can you put five fish on the plate?,5,five,3,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968690331,1722968716619,26288,GiveN,Can you put five fish on the plate?,5,five,4,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968690331,1722968717141,26810,GiveN,Can you put five fish on the plate?,5,five,4,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,,trialsubmit,1722968690331,1722968718250,27919,GiveN,Can you put five fish on the plate?,5,five,5,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,clicktrial,1722968718256,1722968720253,1997,GiveN,Can you put six fish on the plate?,6,six,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968720255,1722968723868,3613,GiveN,Can you put five fish on the plate?,5,five,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968720255,1722968724229,3974,GiveN,Can you put five fish on the plate?,5,five,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968720255,1722968724681,4426,GiveN,Can you put five fish on the plate?,5,five,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968720255,1722968725105,4850,GiveN,Can you put five fish on the plate?,5,five,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968720255,1722968725580,5325,GiveN,Can you put five fish on the plate?,5,five,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,clicktrial,1722968720255,1722968726450,6195,GiveN,Can you put five fish on the plate?,5,five,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968726452,1722968739892,13440,GiveN,Can you put six fish on the plate?,6,six,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968726452,1722968740153,13701,GiveN,Can you put six fish on the plate?,6,six,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,undo,1722968726452,1722968741571,15119,GiveN,Can you put six fish on the plate?,6,six,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,undo,1722968726452,1722968741706,15254,GiveN,Can you put six fish on the plate?,6,six,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968726452,1722968741977,15525,GiveN,Can you put six fish on the plate?,6,six,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968726452,1722968742134,15682,GiveN,Can you put six fish on the plate?,6,six,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968726452,1722968742307,15855,GiveN,Can you put six fish on the plate?,6,six,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968726452,1722968742900,16448,GiveN,Can you put six fish on the plate?,6,six,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968726452,1722968743038,16586,GiveN,Can you put six fish on the plate?,6,six,1,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968726452,1722968743181,16729,GiveN,Can you put six fish on the plate?,6,six,2,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968726452,1722968743471,17019,GiveN,Can you put six fish on the plate?,6,six,3,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968726452,1722968743768,17316,GiveN,Can you put six fish on the plate?,6,six,3,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968726452,1722968744452,18000,GiveN,Can you put six fish on the plate?,6,six,4,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968726452,1722968744844,18392,GiveN,Can you put six fish on the plate?,6,six,5,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968726452,1722968745655,19203,GiveN,Can you put six fish on the plate?,6,six,5,,,,6,5,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968726452,1722968746125,19673,GiveN,Can you put six fish on the plate?,6,six,5,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,,trialsubmit,1722968726452,1722968746661,20209,GiveN,Can you put six fish on the plate?,6,six,6,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968746665,1722968754409,7744,GiveN,Can you put seven fish on the plate?,7,seven,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968746665,1722968754877,8212,GiveN,Can you put seven fish on the plate?,7,seven,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968746665,1722968755215,8550,GiveN,Can you put seven fish on the plate?,7,seven,1,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968746665,1722968755551,8886,GiveN,Can you put seven fish on the plate?,7,seven,1,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968746665,1722968756034,9369,GiveN,Can you put seven fish on the plate?,7,seven,2,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968746665,1722968756813,10148,GiveN,Can you put seven fish on the plate?,7,seven,2,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968746665,1722968760417,13752,GiveN,Can you put seven fish on the plate?,7,seven,3,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968746665,1722968760759,14094,GiveN,Can you put seven fish on the plate?,7,seven,3,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968746665,1722968761688,15023,GiveN,Can you put seven fish on the plate?,7,seven,4,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968746665,1722968762026,15361,GiveN,Can you put seven fish on the plate?,7,seven,4,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968746665,1722968763305,16640,GiveN,Can you put seven fish on the plate?,7,seven,5,,,,6,5,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968746665,1722968763634,16969,GiveN,Can you put seven fish on the plate?,7,seven,5,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968746665,1722968765079,18414,GiveN,Can you put seven fish on the plate?,7,seven,6,,,,7,6,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968746665,1722968765988,19323,GiveN,Can you put seven fish on the plate?,7,seven,6,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968746665,1722968773478,26813,GiveN,Can you put seven fish on the plate?,7,seven,7,,,,7,7,,,,,1,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1722968746665,1722968773818,27153,GiveN,Can you put seven fish on the plate?,7,seven,7,,,,7,7,,,,,2,,,,,,,,,,,,,,,,,,,
