PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,eyes,comments,flagged
FL1,-,,auto,,accumulator,1725386195790,1725386204877,9087,GiveN,Can you put five fish on the plate?,5,five,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386195790,1725386205072,9282,GiveN,Can you put five fish on the plate?,5,five,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386195790,1725386205253,9463,GiveN,Can you put five fish on the plate?,5,five,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386195790,1725386205417,9627,GiveN,Can you put five fish on the plate?,5,five,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386195790,1725386205673,9883,GiveN,Can you put five fish on the plate?,5,five,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386195790,1725386206394,10604,GiveN,Can you put five fish on the plate?,5,five,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386195790,1725386206594,10804,GiveN,Can you put five fish on the plate?,5,five,1,,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386195790,1725386206761,10971,GiveN,Can you put five fish on the plate?,5,five,2,,,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386195790,1725386206925,11135,GiveN,Can you put five fish on the plate?,5,five,3,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386195790,1725386207160,11370,GiveN,Can you put five fish on the plate?,5,five,4,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,trial,,trialsubmit,1725386195790,1725386209347,13557,GiveN,Can you put five fish on the plate?,5,five,5,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386209379,1725386213389,4010,GiveN,Can you put six fish on the plate?,6,six,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386209379,1725386213577,4198,GiveN,Can you put six fish on the plate?,6,six,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386209379,1725386213807,4428,GiveN,Can you put six fish on the plate?,6,six,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386209379,1725386214835,5456,GiveN,Can you put six fish on the plate?,6,six,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386209379,1725386215044,5665,GiveN,Can you put six fish on the plate?,6,six,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386209379,1725386215242,5863,GiveN,Can you put six fish on the plate?,6,six,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386209379,1725386218233,8854,GiveN,Can you put six fish on the plate?,6,six,,,,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386209379,1725386218356,8977,GiveN,Can you put six fish on the plate?,6,six,1,,,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386209379,1725386218517,9138,GiveN,Can you put six fish on the plate?,6,six,2,,,6,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386209379,1725386218968,9589,GiveN,Can you put six fish on the plate?,6,six,3,,,6,,3,1,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386209379,1725386219108,9729,GiveN,Can you put six fish on the plate?,6,six,4,,,6,,3,2,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386209379,1725386219250,9871,GiveN,Can you put six fish on the plate?,6,six,5,,,6,,3,3,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,trial,,trialsubmit,1725386209379,1725386220120,10741,GiveN,Can you put six fish on the plate?,6,six,6,,,6,,3,3,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386220124,1725386221030,906,GiveN,Can you put seven fish on the plate?,7,seven,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386220124,1725386221201,1077,GiveN,Can you put seven fish on the plate?,7,seven,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386220124,1725386221356,1232,GiveN,Can you put seven fish on the plate?,7,seven,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386220124,1725386221546,1422,GiveN,Can you put seven fish on the plate?,7,seven,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386220124,1725386221701,1577,GiveN,Can you put seven fish on the plate?,7,seven,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386220124,1725386222093,1969,GiveN,Can you put seven fish on the plate?,7,seven,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386220124,1725386222259,2135,GiveN,Can you put seven fish on the plate?,7,seven,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386220124,1725386222712,2588,GiveN,Can you put seven fish on the plate?,7,seven,,,,7,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386220124,1725386222869,2745,GiveN,Can you put seven fish on the plate?,7,seven,1,,,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386220124,1725386223023,2899,GiveN,Can you put seven fish on the plate?,7,seven,2,,,7,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386220124,1725386223185,3061,GiveN,Can you put seven fish on the plate?,7,seven,3,,,7,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386220124,1725386223343,3219,GiveN,Can you put seven fish on the plate?,7,seven,4,,,7,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386220124,1725386223509,3385,GiveN,Can you put seven fish on the plate?,7,seven,5,,,7,,6,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386220124,1725386223668,3544,GiveN,Can you put seven fish on the plate?,7,seven,6,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,trial,,trialsubmit,1725386220124,1725386224440,4316,GiveN,Can you put seven fish on the plate?,7,seven,7,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386224449,1725386263159,38710,Train,Now its your turn to make... zo bananas?,3,zo,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386224449,1725386263291,38842,Train,Now its your turn to make... zo bananas?,3,zo,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,,accumulator,1725386224449,1725386263434,38985,Train,Now its your turn to make... zo bananas?,3,zo,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,trial,,trialsubmit,1725386224449,1725386264769,40320,Train,Now its your turn to make... zo bananas?,3,zo,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,1,clicktrial,1725386264772,1725386267911,3139,Train,Now its your turn to make... gi banana?,1,gi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,0,accumulator,1725386267913,1725386268824,911,Train,Now its your turn to make... zo bananas?,3,zo,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,0,accumulator,1725386267913,1725386268950,1037,Train,Now its your turn to make... zo bananas?,3,zo,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,0,accumulator,1725386267913,1725386269100,1187,Train,Now its your turn to make... zo bananas?,3,zo,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,0,accumulator,1725386267913,1725386269511,1598,Train,Now its your turn to make... zo bananas?,3,zo,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,0,accumulator,1725386267913,1725386269634,1721,Train,Now its your turn to make... zo bananas?,3,zo,1,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,0,accumulator,1725386267913,1725386269781,1868,Train,Now its your turn to make... zo bananas?,3,zo,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,trial,0,trialsubmit,1725386267913,1725386270245,2332,Train,Now its your turn to make... zo bananas?,3,zo,3,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,1,accumulator,1725386270248,1725386272228,1980,Train,Now its your turn to make... gi banana?,1,gi,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,1,accumulator,1725386270248,1725386272595,2347,Train,Now its your turn to make... gi banana?,1,gi,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,trial,1,trialsubmit,1725386270248,1725386272920,2672,Train,Now its your turn to make... gi banana?,1,gi,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,2,accumulator,1725386272923,1725386274620,1697,Train,How fast can you make... zo bananas?,3,zo,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,2,accumulator,1725386272923,1725386274766,1843,Train,How fast can you make... zo bananas?,3,zo,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,2,accumulator,1725386272923,1725386274934,2011,Train,How fast can you make... zo bananas?,3,zo,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,2,accumulator,1725386272923,1725386275303,2380,Train,How fast can you make... zo bananas?,3,zo,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,2,accumulator,1725386272923,1725386275454,2531,Train,How fast can you make... zo bananas?,3,zo,1,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,2,accumulator,1725386272923,1725386275574,2651,Train,How fast can you make... zo bananas?,3,zo,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,trial,2,trialsubmit,1725386272923,1725386276159,3236,Train,How fast can you make... zo bananas?,3,zo,3,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,-,,auto,3,accumulator,1725386276161,1725386277539,1378,Train,How fast can you make... gi banana?,1,gi,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
