PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,eyes,comments,flagged
FL3,&,,auto,,accumulator,1724276147054,1724276155923,8869,GiveN,Can you put five fish on the plate?,5,five,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1724276147054,1724276156049,8995,GiveN,Can you put five fish on the plate?,5,five,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1724276147054,1724276156211,9157,GiveN,Can you put five fish on the plate?,5,five,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1724276147054,1724276156486,9432,GiveN,Can you put five fish on the plate?,5,five,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1724276147054,1724276156646,9592,GiveN,Can you put five fish on the plate?,5,five,1,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1724276147054,1724276156793,9739,GiveN,Can you put five fish on the plate?,5,five,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1724276147054,1724276164811,17757,GiveN,Can you put five fish on the plate?,5,five,3,,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1724276147054,1724276164933,17879,GiveN,Can you put five fish on the plate?,5,five,3,,5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1724276147054,1724276165324,18270,GiveN,Can you put five fish on the plate?,5,five,3,,5,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1724276147054,1724276165391,18337,GiveN,Can you put five fish on the plate?,5,five,4,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,trial,,trialsubmit,1724276147054,1724276166838,19784,GiveN,Can you put five fish on the plate?,5,five,5,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1724276166844,1724276189838,22994,GiveN,Can you put six fish on the plate?,6,six,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1724276166844,1724276189941,23097,GiveN,Can you put six fish on the plate?,6,six,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1724276166844,1724276191856,25012,GiveN,Can you put six fish on the plate?,6,six,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1724276166844,1724276192054,25210,GiveN,Can you put six fish on the plate?,6,six,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1724276166844,1724276197718,30874,GiveN,Can you put six fish on the plate?,6,six,2,,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1724276166844,1724276197852,31008,GiveN,Can you put six fish on the plate?,6,six,2,,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1724276166844,1724276198230,31386,GiveN,Can you put six fish on the plate?,6,six,2,,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1724276166844,1724276198370,31526,GiveN,Can you put six fish on the plate?,6,six,3,,2,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1724276166844,1724276203006,36162,GiveN,Can you put six fish on the plate?,6,six,4,,2,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1724276166844,1724276203271,36427,GiveN,Can you put six fish on the plate?,6,six,4,,2,3,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL3,&,,auto,,accumulator,1724276166844,1724276203802,36958,GiveN,Can you put six fish on the plate?,6,six,5,,2,4,,5,,,,,,,,,,,,,,,,,,,,,,,,,
