PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,eyes,comments,flagged
FL4,-,,auto,,accumulator,1725127953714,1725127961050,7336,GiveN,Can you put five fish on the plate?,5,five,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725127953714,1725127961222,7508,GiveN,Can you put five fish on the plate?,5,five,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,undo,1725127953714,1725127963095,9381,GiveN,Can you put five fish on the plate?,5,five,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,undo,1725127953714,1725127963221,9507,GiveN,Can you put five fish on the plate?,5,five,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725127953714,1725127963625,9911,GiveN,Can you put five fish on the plate?,5,five,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725127953714,1725127963761,10047,GiveN,Can you put five fish on the plate?,5,five,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725127953714,1725127963897,10183,GiveN,Can you put five fish on the plate?,5,five,1,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725127953714,1725127964002,10288,GiveN,Can you put five fish on the plate?,5,five,1,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725127953714,1725127964488,10774,GiveN,Can you put five fish on the plate?,5,five,2,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725127953714,1725127964603,10889,GiveN,Can you put five fish on the plate?,5,five,2,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725127953714,1725127966226,12512,GiveN,Can you put five fish on the plate?,5,five,3,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725127953714,1725127966413,12699,GiveN,Can you put five fish on the plate?,5,five,3,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725127953714,1725127968025,14311,GiveN,Can you put five fish on the plate?,5,five,4,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725127953714,1725127968254,14540,GiveN,Can you put five fish on the plate?,5,five,4,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,trial,,trialsubmit,1725127953714,1725127971804,18090,GiveN,Can you put five fish on the plate?,5,five,5,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725127971815,1725127978503,6688,GiveN,Can you put six fish on the plate?,6,six,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725127971815,1725127978681,6866,GiveN,Can you put six fish on the plate?,6,six,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725127971815,1725127979409,7594,GiveN,Can you put six fish on the plate?,6,six,1,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725127971815,1725127979771,7956,GiveN,Can you put six fish on the plate?,6,six,1,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725127971815,1725127980975,9160,GiveN,Can you put six fish on the plate?,6,six,2,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725127971815,1725127981372,9557,GiveN,Can you put six fish on the plate?,6,six,2,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725127971815,1725127987191,15376,GiveN,Can you put six fish on the plate?,6,six,3,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725127971815,1725127987885,16070,GiveN,Can you put six fish on the plate?,6,six,3,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1725127971815,1725127991504,19689,GiveN,Can you put six fish on the plate?,6,six,4,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,
