PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,eyes,comments,flagged
FL2,-,,auto,,accumulator,1725388202900,1725388204867,1967,GiveN,Can you put five fish on the plate?,5,five,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,-,,auto,,accumulator,1725388202900,1725388205009,2109,GiveN,Can you put five fish on the plate?,5,five,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,-,,auto,,accumulator,1725388202900,1725388205168,2268,GiveN,Can you put five fish on the plate?,5,five,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,-,,auto,,accumulator,1725388202900,1725388205309,2409,GiveN,Can you put five fish on the plate?,5,five,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,-,,auto,,accumulator,1725388202900,1725388205481,2581,GiveN,Can you put five fish on the plate?,5,five,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,-,,auto,,accumulator,1725388202900,1725388205602,2702,GiveN,Can you put five fish on the plate?,5,five,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,-,,auto,,accumulator,1725388202900,1725388205743,2843,GiveN,Can you put five fish on the plate?,5,five,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,-,,auto,,accumulator,1725388202900,1725388206251,3351,GiveN,Can you put five fish on the plate?,5,five,,,,7,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,-,,auto,,accumulator,1725388202900,1725388206393,3493,GiveN,Can you put five fish on the plate?,5,five,1,,,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,-,,auto,,accumulator,1725388202900,1725388206534,3634,GiveN,Can you put five fish on the plate?,5,five,2,,,7,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,-,,auto,,accumulator,1725388202900,1725388206675,3775,GiveN,Can you put five fish on the plate?,5,five,3,,,7,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,-,,auto,,accumulator,1725388202900,1725388206819,3919,GiveN,Can you put five fish on the plate?,5,five,4,,,7,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,-,,auto,,accumulator,1725388202900,1725388206967,4067,GiveN,Can you put five fish on the plate?,5,five,5,,,7,,6,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,-,,auto,,accumulator,1725388202900,1725388207110,4210,GiveN,Can you put five fish on the plate?,5,five,6,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,-,,trial,,trialsubmit,1725388202900,1725388209248,6348,GiveN,Can you put five fish on the plate?,5,five,7,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,-,,auto,,accumulator,1725388209253,1725388210824,1571,GiveN,Can you put four fish on the plate?,4,four,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,-,,auto,,accumulator,1725388209253,1725388210953,1700,GiveN,Can you put four fish on the plate?,4,four,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,-,,auto,,accumulator,1725388209253,1725388211094,1841,GiveN,Can you put four fish on the plate?,4,four,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,-,,auto,,accumulator,1725388209253,1725388211502,2249,GiveN,Can you put four fish on the plate?,4,four,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,-,,auto,,accumulator,1725388209253,1725388211635,2382,GiveN,Can you put four fish on the plate?,4,four,1,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,-,,auto,,accumulator,1725388209253,1725388211764,2511,GiveN,Can you put four fish on the plate?,4,four,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,
