PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,comments,flagged
FL4,-,,auto,,accumulator,1722709466975,1722709477539,10564,GiveN,Can you put five fish on the plate?,5,five,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1722709466975,1722709477657,10682,GiveN,Can you put five fish on the plate?,5,five,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1722709466975,1722709480597,13622,GiveN,Can you put five fish on the plate?,5,five,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1722709466975,1722709480873,13898,GiveN,Can you put five fish on the plate?,5,five,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1722709466975,1722709482308,15333,GiveN,Can you put five fish on the plate?,5,five,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1722709466975,1722709483101,16126,GiveN,Can you put five fish on the plate?,5,five,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1722709466975,1722709484211,17236,GiveN,Can you put five fish on the plate?,5,five,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1722709466975,1722709484725,17750,GiveN,Can you put five fish on the plate?,5,five,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1722709466975,1722709486187,19212,GiveN,Can you put five fish on the plate?,5,five,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,auto,,accumulator,1722709466975,1722709486747,19772,GiveN,Can you put five fish on the plate?,5,five,4,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,trial,,trialsubmit,1722709466975,1722709488936,21961,GiveN,Can you put five fish on the plate?,5,five,5,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL4,-,,speech_act,,prompt,1722709488990,1722709502083,13093,GiveN,Can you put six fish on the plate?,6,six,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
FL4,-,,auto,,accumulator,1722709488990,1722709505827,16837,GiveN,Can you put six fish on the plate?,6,six,,,,1,,,,,,,,,,,,,,,,,,,,,,,true,,,
FL4,-,,auto,,accumulator,1722709488990,1722709506061,17071,GiveN,Can you put six fish on the plate?,6,six,,,,1,,1,,,,,,,,,,,,,,,,,,,,,true,,,
FL4,-,,auto,,accumulator,1722709488990,1722709507243,18253,GiveN,Can you put six fish on the plate?,6,six,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,true,,,
FL4,-,,auto,,accumulator,1722709488990,1722709507459,18469,GiveN,Can you put six fish on the plate?,6,six,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,true,,,
FL4,-,,auto,,accumulator,1722709488990,1722709508659,19669,GiveN,Can you put six fish on the plate?,6,six,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,true,,,
FL4,-,,auto,,accumulator,1722709488990,1722709509008,20018,GiveN,Can you put six fish on the plate?,6,six,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,true,,,
FL4,-,,auto,,accumulator,1722709488990,1722709511259,22269,GiveN,Can you put six fish on the plate?,6,six,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,true,,,
FL4,-,,auto,,accumulator,1722709488990,1722709511708,22718,GiveN,Can you put six fish on the plate?,6,six,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,true,,,
FL4,-,,auto,,accumulator,1722709488990,1722709514876,25886,GiveN,Can you put six fish on the plate?,6,six,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,true,,,
