PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,comments,flagged
FL4,&,,auto,,accumulator,1722970614518,1722970633362,18844,GiveN,Can you put five fish on the plate?,5,five,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970614518,1722970634390,19872,GiveN,Can you put five fish on the plate?,5,five,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970614518,1722970635404,20886,GiveN,Can you put five fish on the plate?,5,five,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970614518,1722970635509,20991,GiveN,Can you put five fish on the plate?,5,five,1,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970614518,1722970636032,21514,GiveN,Can you put five fish on the plate?,5,five,2,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970614518,1722970636825,22307,GiveN,Can you put five fish on the plate?,5,five,2,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970614518,1722970638616,24098,GiveN,Can you put five fish on the plate?,5,five,3,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970614518,1722970639131,24613,GiveN,Can you put five fish on the plate?,5,five,3,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970614518,1722970640204,25686,GiveN,Can you put five fish on the plate?,5,five,4,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970614518,1722970640710,26192,GiveN,Can you put five fish on the plate?,5,five,4,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,,trialsubmit,1722970614518,1722970641051,26533,GiveN,Can you put five fish on the plate?,5,five,5,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970641057,1722970648916,7859,GiveN,Can you put six fish on the plate?,6,six,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970641057,1722970649269,8212,GiveN,Can you put six fish on the plate?,6,six,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970641057,1722970649603,8546,GiveN,Can you put six fish on the plate?,6,six,1,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970641057,1722970649870,8813,GiveN,Can you put six fish on the plate?,6,six,1,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970641057,1722970650979,9922,GiveN,Can you put six fish on the plate?,6,six,2,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970641057,1722970651388,10331,GiveN,Can you put six fish on the plate?,6,six,2,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970641057,1722970652624,11567,GiveN,Can you put six fish on the plate?,6,six,3,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970641057,1722970653376,12319,GiveN,Can you put six fish on the plate?,6,six,3,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970641057,1722970654504,13447,GiveN,Can you put six fish on the plate?,6,six,4,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970641057,1722970655090,14033,GiveN,Can you put six fish on the plate?,6,six,4,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970641057,1722970656186,15129,GiveN,Can you put six fish on the plate?,6,six,5,,,,6,5,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970641057,1722970656855,15798,GiveN,Can you put six fish on the plate?,6,six,5,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,,trialsubmit,1722970641057,1722970657437,16380,GiveN,Can you put six fish on the plate?,6,six,6,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970657442,1722970665282,7840,GiveN,Can you put seven fish on the plate?,7,seven,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970657442,1722970665678,8236,GiveN,Can you put seven fish on the plate?,7,seven,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970657442,1722970666030,8588,GiveN,Can you put seven fish on the plate?,7,seven,1,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970657442,1722970666330,8888,GiveN,Can you put seven fish on the plate?,7,seven,1,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970657442,1722970667962,10520,GiveN,Can you put seven fish on the plate?,7,seven,2,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970657442,1722970668354,10912,GiveN,Can you put seven fish on the plate?,7,seven,2,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970657442,1722970669554,12112,GiveN,Can you put seven fish on the plate?,7,seven,3,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970657442,1722970670021,12579,GiveN,Can you put seven fish on the plate?,7,seven,3,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970657442,1722970671465,14023,GiveN,Can you put seven fish on the plate?,7,seven,4,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970657442,1722970671950,14508,GiveN,Can you put seven fish on the plate?,7,seven,4,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970657442,1722970673324,15882,GiveN,Can you put seven fish on the plate?,7,seven,5,,,,6,5,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970657442,1722970673630,16188,GiveN,Can you put seven fish on the plate?,7,seven,5,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970657442,1722970674966,17524,GiveN,Can you put seven fish on the plate?,7,seven,6,,,,7,6,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970657442,1722970675592,18150,GiveN,Can you put seven fish on the plate?,7,seven,6,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,,trialsubmit,1722970657442,1722970676079,18637,GiveN,Can you put seven fish on the plate?,7,seven,7,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970676087,1722970714558,38471,Train,Now its your turn to make... zo bananas?,3,zo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970676087,1722970714703,38616,Train,Now its your turn to make... zo bananas?,3,zo,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970676087,1722970714836,38749,Train,Now its your turn to make... zo bananas?,3,zo,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970676087,1722970715330,39243,Train,Now its your turn to make... zo bananas?,3,zo,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970676087,1722970715471,39384,Train,Now its your turn to make... zo bananas?,3,zo,1,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,,accumulator,1722970676087,1722970715594,39507,Train,Now its your turn to make... zo bananas?,3,zo,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,,trialsubmit,1722970676087,1722970719005,42918,Train,Now its your turn to make... zo bananas?,3,zo,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,1,accumulator,1722970719007,1722970735249,16242,Train,Now its your turn to make... gi banana?,1,gi,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,1,accumulator,1722970719007,1722970735564,16557,Train,Now its your turn to make... gi banana?,1,gi,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,1,trialsubmit,1722970719007,1722970735839,16832,Train,Now its your turn to make... gi banana?,1,gi,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,2,accumulator,1722970735842,1722970752890,17048,Train,How fast can you make... zo bananas?,3,zo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,2,accumulator,1722970735842,1722970753012,17170,Train,How fast can you make... zo bananas?,3,zo,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,2,accumulator,1722970735842,1722970753111,17269,Train,How fast can you make... zo bananas?,3,zo,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,2,accumulator,1722970735842,1722970753457,17615,Train,How fast can you make... zo bananas?,3,zo,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,2,accumulator,1722970735842,1722970753580,17738,Train,How fast can you make... zo bananas?,3,zo,1,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,2,accumulator,1722970735842,1722970753687,17845,Train,How fast can you make... zo bananas?,3,zo,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,2,trialsubmit,1722970735842,1722970753940,18098,Train,How fast can you make... zo bananas?,3,zo,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,3,accumulator,1722970753942,1722970758204,4262,Train,How fast can you make... gi banana?,1,gi,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,3,accumulator,1722970753942,1722970758462,4520,Train,How fast can you make... gi banana?,1,gi,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,3,trialsubmit,1722970753942,1722970758739,4797,Train,How fast can you make... gi banana?,1,gi,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,4,accumulator,1722970758741,1722970778778,20037,Train,How fast can you make... zo bananas?,3,zo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,4,accumulator,1722970758741,1722970778920,20179,Train,How fast can you make... zo bananas?,3,zo,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,4,accumulator,1722970758741,1722970779054,20313,Train,How fast can you make... zo bananas?,3,zo,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,4,accumulator,1722970758741,1722970779537,20796,Train,How fast can you make... zo bananas?,3,zo,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,4,accumulator,1722970758741,1722970779802,21061,Train,How fast can you make... zo bananas?,3,zo,1,,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,4,accumulator,1722970758741,1722970779929,21188,Train,How fast can you make... zo bananas?,3,zo,1,,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,4,accumulator,1722970758741,1722970780537,21796,Train,How fast can you make... zo bananas?,3,zo,1,,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,4,accumulator,1722970758741,1722970780680,21939,Train,How fast can you make... zo bananas?,3,zo,2,,5,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,4,accumulator,1722970758741,1722970780796,22055,Train,How fast can you make... zo bananas?,3,zo,3,,5,,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,4,undo,1722970758741,1722970781450,22709,Train,How fast can you make... zo bananas?,3,zo,4,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,toggle,4,kidaction,1722970758741,1722970782383,23642,Train,How fast can you make... zo bananas?,3,zo,4,true,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,4,undo,1722970758741,1722970782756,24015,Train,How fast can you make... zo bananas?,3,zo,4,true,3,,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,4,undo,1722970758741,1722970783155,24414,Train,How fast can you make... zo bananas?,3,zo,4,true,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,4,trialsubmit,1722970758741,1722970783575,24834,Train,How fast can you make... zo bananas?,3,zo,3,true,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
