PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,comments,flagged
FL7,&,,auto,,accumulator,1723319657253,1723319664285,7032,GiveN,Can you put five fish on the plate?,5,five,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL7,&,,auto,,accumulator,1723319657253,1723319664475,7222,GiveN,Can you put five fish on the plate?,5,five,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL7,&,,auto,,accumulator,1723319657253,1723319665797,8544,GiveN,Can you put five fish on the plate?,5,five,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL7,&,,auto,,accumulator,1723319657253,1723319666283,9030,GiveN,Can you put five fish on the plate?,5,five,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL7,&,,auto,,accumulator,1723319657253,1723319667948,10695,GiveN,Can you put five fish on the plate?,5,five,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL7,&,,auto,,accumulator,1723319657253,1723319669014,11761,GiveN,Can you put five fish on the plate?,5,five,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL7,&,,auto,,accumulator,1723319657253,1723319670049,12796,GiveN,Can you put five fish on the plate?,5,five,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL7,&,,auto,,accumulator,1723319657253,1723319670833,13580,GiveN,Can you put five fish on the plate?,5,five,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL7,&,,auto,,accumulator,1723319657253,1723319672234,14981,GiveN,Can you put five fish on the plate?,5,five,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL7,&,,auto,,accumulator,1723319657253,1723319672901,15648,GiveN,Can you put five fish on the plate?,5,five,4,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL7,&,,trial,,trialsubmit,1723319657253,1723319673300,16047,GiveN,Can you put five fish on the plate?,5,five,5,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL7,&,,auto,,accumulator,1723319673310,1723319679432,6122,GiveN,Can you put six fish on the plate?,6,six,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL7,&,,auto,,accumulator,1723319673310,1723319679648,6338,GiveN,Can you put six fish on the plate?,6,six,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL7,&,,auto,,accumulator,1723319673310,1723319680835,7525,GiveN,Can you put six fish on the plate?,6,six,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL7,&,,auto,,accumulator,1723319673310,1723319681402,8092,GiveN,Can you put six fish on the plate?,6,six,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL7,&,,auto,,accumulator,1723319673310,1723319685151,11841,GiveN,Can you put six fish on the plate?,6,six,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL7,&,,auto,,accumulator,1723319673310,1723319685882,12572,GiveN,Can you put six fish on the plate?,6,six,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL7,&,,auto,,accumulator,1723319673310,1723319687021,13711,GiveN,Can you put six fish on the plate?,6,six,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL7,&,,auto,,accumulator,1723319673310,1723319687949,14639,GiveN,Can you put six fish on the plate?,6,six,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL7,&,,auto,,accumulator,1723319673310,1723319692719,19409,GiveN,Can you put six fish on the plate?,6,six,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL7,&,,auto,,accumulator,1723319673310,1723319693433,20123,GiveN,Can you put six fish on the plate?,6,six,4,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,
