PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,eyes,comments,flagged
FL6,&,,auto,,accumulator,1724278772296,1724278810901,38605,GiveN,Can you put five fish on the plate?,5,five,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,,accumulator,1724278772296,1724278811145,38849,GiveN,Can you put five fish on the plate?,5,five,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,,accumulator,1724278772296,1724278812221,39925,GiveN,Can you put five fish on the plate?,5,five,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,,accumulator,1724278772296,1724278812598,40302,GiveN,Can you put five fish on the plate?,5,five,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,,accumulator,1724278772296,1724278820360,48064,GiveN,Can you put five fish on the plate?,5,five,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,,accumulator,1724278772296,1724278820576,48280,GiveN,Can you put five fish on the plate?,5,five,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,,accumulator,1724278772296,1724278822157,49861,GiveN,Can you put five fish on the plate?,5,five,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,,accumulator,1724278772296,1724278822674,50378,GiveN,Can you put five fish on the plate?,5,five,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,,accumulator,1724278772296,1724278826211,53915,GiveN,Can you put five fish on the plate?,5,five,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,,accumulator,1724278772296,1724278826510,54214,GiveN,Can you put five fish on the plate?,5,five,4,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,trial,,trialsubmit,1724278772296,1724278828473,56177,GiveN,Can you put five fish on the plate?,5,five,5,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,,accumulator,1724278828480,1724278836647,8167,GiveN,Can you put six fish on the plate?,6,six,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,,accumulator,1724278828480,1724278837031,8551,GiveN,Can you put six fish on the plate?,6,six,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,,accumulator,1724278828480,1724278838739,10259,GiveN,Can you put six fish on the plate?,6,six,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,,accumulator,1724278828480,1724278839443,10963,GiveN,Can you put six fish on the plate?,6,six,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,,accumulator,1724278828480,1724278841732,13252,GiveN,Can you put six fish on the plate?,6,six,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,,accumulator,1724278828480,1724278842143,13663,GiveN,Can you put six fish on the plate?,6,six,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,,accumulator,1724278828480,1724278843525,15045,GiveN,Can you put six fish on the plate?,6,six,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,,accumulator,1724278828480,1724278844402,15922,GiveN,Can you put six fish on the plate?,6,six,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,
