PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,comments,flagged
FL2,&,,auto,,accumulator,1722967799159,1722967823062,23903,GiveN,Can you put five fish on the plate?,5,five,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722967799159,1722967824147,24988,GiveN,Can you put five fish on the plate?,5,five,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722967799159,1722967824631,25472,GiveN,Can you put five fish on the plate?,5,five,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722967799159,1722967824932,25773,GiveN,Can you put five fish on the plate?,5,five,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722967799159,1722967827471,28312,GiveN,Can you put five fish on the plate?,5,five,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722967799159,1722967827673,28514,GiveN,Can you put five fish on the plate?,5,five,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722967799159,1722967829545,30386,GiveN,Can you put five fish on the plate?,5,five,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722967799159,1722967829825,30666,GiveN,Can you put five fish on the plate?,5,five,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722967799159,1722967832018,32859,GiveN,Can you put five fish on the plate?,5,five,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722967799159,1722967832350,33191,GiveN,Can you put five fish on the plate?,5,five,4,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,trial,,trialsubmit,1722967799159,1722967832746,33587,GiveN,Can you put five fish on the plate?,5,five,5,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722967832752,1722967840655,7903,GiveN,Can you put six fish on the plate?,6,six,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722967832752,1722967841105,8353,GiveN,Can you put six fish on the plate?,6,six,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722967832752,1722967843503,10751,GiveN,Can you put six fish on the plate?,6,six,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722967832752,1722967843682,10930,GiveN,Can you put six fish on the plate?,6,six,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722967832752,1722967845103,12351,GiveN,Can you put six fish on the plate?,6,six,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722967832752,1722967845282,12530,GiveN,Can you put six fish on the plate?,6,six,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
