PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,eyes,comments,flagged
FL2,&,,auto,,accumulator,1725483533479,1725483540437,6958,GiveN,Can you put five fish on the plate?,5,five,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483533479,1725483540592,7113,GiveN,Can you put five fish on the plate?,5,five,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483533479,1725483542310,8831,GiveN,Can you put five fish on the plate?,5,five,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483533479,1725483542711,9232,GiveN,Can you put five fish on the plate?,5,five,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483533479,1725483543671,10192,GiveN,Can you put five fish on the plate?,5,five,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483533479,1725483544143,10664,GiveN,Can you put five fish on the plate?,5,five,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483533479,1725483545474,11995,GiveN,Can you put five fish on the plate?,5,five,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483533479,1725483545894,12415,GiveN,Can you put five fish on the plate?,5,five,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483533479,1725483547358,13879,GiveN,Can you put five fish on the plate?,5,five,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483533479,1725483547748,14269,GiveN,Can you put five fish on the plate?,5,five,4,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,trial,,trialsubmit,1725483533479,1725483548341,14862,GiveN,Can you put five fish on the plate?,5,five,5,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483548348,1725483554910,6562,GiveN,Can you put six fish on the plate?,6,six,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483548348,1725483555120,6772,GiveN,Can you put six fish on the plate?,6,six,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483548348,1725483556153,7805,GiveN,Can you put six fish on the plate?,6,six,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483548348,1725483557579,9231,GiveN,Can you put six fish on the plate?,6,six,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483548348,1725483559254,10906,GiveN,Can you put six fish on the plate?,6,six,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483548348,1725483559731,11383,GiveN,Can you put six fish on the plate?,6,six,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483548348,1725483564499,16151,GiveN,Can you put six fish on the plate?,6,six,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483548348,1725483565168,16820,GiveN,Can you put six fish on the plate?,6,six,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,undo,1725483548348,1725483566390,18042,GiveN,Can you put six fish on the plate?,6,six,4,,,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,undo,1725483548348,1725483566562,18214,GiveN,Can you put six fish on the plate?,6,six,4,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483548348,1725483567273,18925,GiveN,Can you put six fish on the plate?,6,six,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483548348,1725483567437,19089,GiveN,Can you put six fish on the plate?,6,six,3,,,4,,3,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483548348,1725483568140,19792,GiveN,Can you put six fish on the plate?,6,six,4,,,5,,3,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483548348,1725483568313,19965,GiveN,Can you put six fish on the plate?,6,six,4,,,5,,3,2,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483548348,1725483568726,20378,GiveN,Can you put six fish on the plate?,6,six,5,,,6,,3,2,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483548348,1725483568878,20530,GiveN,Can you put six fish on the plate?,6,six,5,,,6,,3,3,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,trial,,trialsubmit,1725483548348,1725483569659,21311,GiveN,Can you put six fish on the plate?,6,six,6,,,6,,3,3,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483569663,1725483587503,17840,GiveN,Can you put seven fish on the plate?,7,seven,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483569663,1725483587627,17964,GiveN,Can you put seven fish on the plate?,7,seven,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483569663,1725483587891,18228,GiveN,Can you put seven fish on the plate?,7,seven,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483569663,1725483588055,18392,GiveN,Can you put seven fish on the plate?,7,seven,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483569663,1725483588222,18559,GiveN,Can you put seven fish on the plate?,7,seven,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483569663,1725483588388,18725,GiveN,Can you put seven fish on the plate?,7,seven,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1725483569663,1725483588702,19039,GiveN,Can you put seven fish on the plate?,7,seven,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,
