PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,comments,flagged
FL1,&,,auto,,accumulator,1722100569308,1722100630991,61683,GiveN,Can you put five fish on the plate?,5,five,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1722100569308,1722100634392,65084,GiveN,Can you put five fish on the plate?,5,five,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1722100569308,1722100635119,65811,GiveN,Can you put five fish on the plate?,5,five,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1722100569308,1722100635430,66122,GiveN,Can you put five fish on the plate?,5,five,1,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1722100569308,1722100637019,67711,GiveN,Can you put five fish on the plate?,5,five,2,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1722100569308,1722100637454,68146,GiveN,Can you put five fish on the plate?,5,five,2,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1722100569308,1722100639687,70379,GiveN,Can you put five fish on the plate?,5,five,3,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1722100569308,1722100640173,70865,GiveN,Can you put five fish on the plate?,5,five,3,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1722100569308,1722100644137,74829,GiveN,Can you put five fish on the plate?,5,five,4,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1722100569308,1722100644355,75047,GiveN,Can you put five fish on the plate?,5,five,4,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,word,,six,1722100569308,1722100645753,76445,GiveN,Can you put five fish on the plate?,5,five,5,,,,5,5,,,,,,,,,,,,,true,,,,,,,,,,,
FL1,&,,trial,,trialsubmit,1722100569308,1722100647489,78181,GiveN,Can you put five fish on the plate?,5,five,5,,,,5,5,,,,,,,,,,,,,true,,,,,,,,,,,
FL1,&,,auto,,accumulator,1722100647499,1722100657020,9521,GiveN,Can you put six fish on the plate?,6,six,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1722100647499,1722100657431,9932,GiveN,Can you put six fish on the plate?,6,six,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1722100647499,1722100660284,12785,GiveN,Can you put six fish on the plate?,6,six,1,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1722100647499,1722100660920,13421,GiveN,Can you put six fish on the plate?,6,six,1,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1722100647499,1722100665190,17691,GiveN,Can you put six fish on the plate?,6,six,2,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1722100647499,1722100665690,18191,GiveN,Can you put six fish on the plate?,6,six,2,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,auto,,accumulator,1722100647499,1722100667556,20057,GiveN,Can you put six fish on the plate?,6,six,3,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,
FL1,&,,word,,gi,1722100647499,1722100668136,20637,GiveN,Can you put six fish on the plate?,6,six,3,,,,4,3,,,,,,,,,,,,,,true,,,,,,,,,,
