PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,eyes,comments,flagged
KA5,-,,auto,,accumulator,1724778707175,1724778720093,12918,GiveN,Can you put five fish on the plate?,5,five,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,,accumulator,1724778707175,1724778720243,13068,GiveN,Can you put five fish on the plate?,5,five,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,,accumulator,1724778707175,1724778720417,13242,GiveN,Can you put five fish on the plate?,5,five,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,,accumulator,1724778707175,1724778720826,13651,GiveN,Can you put five fish on the plate?,5,five,3,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,,accumulator,1724778707175,1724778721167,13992,GiveN,Can you put five fish on the plate?,5,five,4,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,trial,,trialsubmit,1724778707175,1724778726481,19306,GiveN,Can you put five fish on the plate?,5,five,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,,accumulator,1724778726484,1724778735575,9091,GiveN,Can you put six fish on the plate?,6,six,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,,accumulator,1724778726484,1724778735725,9241,GiveN,Can you put six fish on the plate?,6,six,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,,accumulator,1724778726484,1724778737347,10863,GiveN,Can you put six fish on the plate?,6,six,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,,accumulator,1724778726484,1724778739683,13199,GiveN,Can you put six fish on the plate?,6,six,3,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,,accumulator,1724778726484,1724778742675,16191,GiveN,Can you put six fish on the plate?,6,six,4,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,,accumulator,1724778726484,1724778756870,30386,GiveN,Can you put six fish on the plate?,6,six,5,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,trial,,trialsubmit,1724778726484,1724778757389,30905,GiveN,Can you put six fish on the plate?,6,six,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,,accumulator,1724778757392,1724778785176,27784,GiveN,Can you put seven fish on the plate?,7,seven,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,,accumulator,1724778757392,1724778785362,27970,GiveN,Can you put seven fish on the plate?,7,seven,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,,accumulator,1724778757392,1724778785503,28111,GiveN,Can you put seven fish on the plate?,7,seven,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,,accumulator,1724778757392,1724778785645,28253,GiveN,Can you put seven fish on the plate?,7,seven,3,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,,accumulator,1724778757392,1724778785746,28354,GiveN,Can you put seven fish on the plate?,7,seven,4,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,,accumulator,1724778757392,1724778786207,28815,GiveN,Can you put seven fish on the plate?,7,seven,5,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,,accumulator,1724778757392,1724778786541,29149,GiveN,Can you put seven fish on the plate?,7,seven,6,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,trial,,trialsubmit,1724778757392,1724778786950,29558,GiveN,Can you put seven fish on the plate?,7,seven,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,,accumulator,1724778786953,1724778849738,62785,Train,Now its your turn to make... zo bananas?,3,zo,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,,accumulator,1724778786953,1724778849927,62974,Train,Now its your turn to make... zo bananas?,3,zo,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,,accumulator,1724778786953,1724778850103,63150,Train,Now its your turn to make... zo bananas?,3,zo,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,trial,,trialsubmit,1724778786953,1724778857685,70732,Train,Now its your turn to make... zo bananas?,3,zo,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,1,accumulator,1724778857686,1724778881543,23857,Train,Now its your turn to make... gi banana?,1,gi,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,trial,1,trialsubmit,1724778857686,1724778882011,24325,Train,Now its your turn to make... gi banana?,1,gi,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,2,accumulator,1724778882013,1724778895936,13923,Train,How fast can you make... zo bananas?,3,zo,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,2,accumulator,1724778882013,1724778896077,14064,Train,How fast can you make... zo bananas?,3,zo,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,2,accumulator,1724778882013,1724778896210,14197,Train,How fast can you make... zo bananas?,3,zo,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,2,accumulator,1724778882013,1724778897436,15423,Train,How fast can you make... zo bananas?,3,zo,3,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,2,accumulator,1724778882013,1724778899460,17447,Train,How fast can you make... zo bananas?,3,zo,4,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,trial,2,trialsubmit,1724778882013,1724778916824,34811,Train,How fast can you make... zo bananas?,3,zo,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,3,accumulator,1724778916825,1724778928640,11815,Train,How fast can you make... gi banana?,1,gi,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,3,accumulator,1724778916825,1724778928816,11991,Train,How fast can you make... gi banana?,1,gi,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,3,accumulator,1724778916825,1724778928939,12114,Train,How fast can you make... gi banana?,1,gi,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,trial,3,trialsubmit,1724778916825,1724778940878,24053,Train,How fast can you make... gi banana?,1,gi,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,4,accumulator,1724778940880,1724778948997,8117,Train,How fast can you make... zo bananas?,3,zo,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
KA5,-,,auto,4,accumulator,1724778940880,1724778949154,8274,Train,How fast can you make... zo bananas?,3,zo,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
