PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,comments,flagged
FL2,&,,auto,,accumulator,1722459591899,1722459592908,1009,GiveN,Can you put five fish on the plate?,5,five,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722459591899,1722459593215,1316,GiveN,Can you put five fish on the plate?,5,five,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722459591899,1722459593706,1807,GiveN,Can you put five fish on the plate?,5,five,1,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722459591899,1722459593958,2059,GiveN,Can you put five fish on the plate?,5,five,1,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722459591899,1722459595061,3162,GiveN,Can you put five fish on the plate?,5,five,2,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722459591899,1722459595383,3484,GiveN,Can you put five fish on the plate?,5,five,2,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722459591899,1722459596461,4562,GiveN,Can you put five fish on the plate?,5,five,3,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722459591899,1722459596919,5020,GiveN,Can you put five fish on the plate?,5,five,3,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722459591899,1722459597644,5745,GiveN,Can you put five fish on the plate?,5,five,4,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722459591899,1722459598000,6101,GiveN,Can you put five fish on the plate?,5,five,4,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,trial,,trialsubmit,1722459591899,1722459600769,8870,GiveN,Can you put five fish on the plate?,5,five,5,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722459600790,1722459604089,3299,GiveN,Can you put six fish on the plate?,6,six,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722459600790,1722459604410,3620,GiveN,Can you put six fish on the plate?,6,six,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722459600790,1722459606852,6062,GiveN,Can you put six fish on the plate?,6,six,1,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722459600790,1722459607315,6525,GiveN,Can you put six fish on the plate?,6,six,1,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722459600790,1722459607653,6863,GiveN,Can you put six fish on the plate?,6,six,2,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722459600790,1722459607894,7104,GiveN,Can you put six fish on the plate?,6,six,2,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,,accumulator,1722459600790,1722459610124,9334,GiveN,Can you put six fish on the plate?,6,six,3,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,
