PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,comments,flagged
FL5,&,,auto,,accumulator,1723318414855,1723318417815,2960,GiveN,Can you put five fish on the plate?,5,five,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1723318414855,1723318418107,3252,GiveN,Can you put five fish on the plate?,5,five,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1723318414855,1723318418997,4142,GiveN,Can you put five fish on the plate?,5,five,1,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1723318414855,1723318419563,4708,GiveN,Can you put five fish on the plate?,5,five,1,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1723318414855,1723318420383,5528,GiveN,Can you put five fish on the plate?,5,five,2,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1723318414855,1723318420780,5925,GiveN,Can you put five fish on the plate?,5,five,2,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1723318414855,1723318422596,7741,GiveN,Can you put five fish on the plate?,5,five,3,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1723318414855,1723318423070,8215,GiveN,Can you put five fish on the plate?,5,five,3,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1723318414855,1723318424083,9228,GiveN,Can you put five fish on the plate?,5,five,4,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1723318414855,1723318424415,9560,GiveN,Can you put five fish on the plate?,5,five,4,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,trial,,trialsubmit,1723318414855,1723318424918,10063,GiveN,Can you put five fish on the plate?,5,five,5,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1723318424931,1723318430063,5132,GiveN,Can you put six fish on the plate?,6,six,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1723318424931,1723318430269,5338,GiveN,Can you put six fish on the plate?,6,six,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1723318424931,1723318430900,5969,GiveN,Can you put six fish on the plate?,6,six,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1723318424931,1723318431246,6315,GiveN,Can you put six fish on the plate?,6,six,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1723318424931,1723318432764,7833,GiveN,Can you put six fish on the plate?,6,six,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL5,&,,auto,,accumulator,1723318424931,1723318433078,8147,GiveN,Can you put six fish on the plate?,6,six,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
